,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
9036,Single Family Residential,60 Ball Pond Rd,Danbury,CT,6811.0,292000.0,2.0,1.0,1196.0,27878.0,1952,0.0,http://www.redfin.com/CT/Danbury/60-Ball-Pond-Rd-06811/home/107005041,41.44432120000001,-73.5123712
9135,Condo/Co-op,163 South St #77,Danbury,CT,6810.0,139900.0,2.0,1.0,850.0,0.0,1985,239.0,http://www.redfin.com/CT/Danbury/163-South-St-06810/unit-77/home/106988742,41.3853162,-73.44615470000002
9136,Condo/Co-op,166 Old Brookfield Rd Unit 1A4,Danbury,CT,6811.0,133000.0,1.0,1.0,898.0,0.0,1984,383.0,http://www.redfin.com/CT/Danbury/166-Old-Brookfield-Rd-06811/unit-1A4/home/106996879,41.421318,-73.42195799999998
9137,Condo/Co-op,25 Kohanza St #25,Danbury,CT,6811.0,139900.0,2.0,1.0,960.0,0.0,1949,231.0,http://www.redfin.com/CT/Danbury/25-Kohanza-St-06811/unit-25/home/172672654,41.4025255,-73.46676049999998
9138,Condo/Co-op,14 Scuppo Rd Unit G6,Danbury,CT,6811.0,164900.0,2.0,1.0,918.0,0.0,1973,305.0,http://www.redfin.com/CT/Danbury/14-Scuppo-Rd-06811/unit-G6/home/172648229,41.39070170000001,-73.4795234
9139,Condo/Co-op,7 Padanaram Rd #210,Danbury,CT,6811.0,120000.0,1.0,1.0,604.0,0.0,1976,199.0,http://www.redfin.com/CT/Danbury/7-Padanaram-Rd-06811/unit-210/home/172626570,41.4164547,-73.4586156
9140,Condo/Co-op,14 Scuppo Rd Unit G8,Danbury,CT,6811.0,169900.0,2.0,1.0,918.0,0.0,1973,305.0,http://www.redfin.com/CT/Danbury/14-Scuppo-Rd-06811/unit-G8/home/144523753,41.390688399999995,-73.4794708
9141,Condo/Co-op,14 Newtown Rd Unit B11,Danbury,CT,6810.0,129900.0,1.0,1.0,868.0,0.0,1984,278.0,http://www.redfin.com/CT/Danbury/14-Newtown-Rd-06810/unit-B11/home/106998465,41.3999662,-73.42942679999999
9142,Condo/Co-op,55 Cross St Unit D1,Danbury,CT,6810.0,155000.0,1.0,1.0,600.0,0.0,1984,170.0,http://www.redfin.com/CT/Danbury/55-Cross-St-06810/unit-D1/home/106987789,41.3951954,-73.42865909999998
9143,Condo/Co-op,51 Park Ave Unit 6-97,Danbury,CT,6810.0,159000.0,2.0,1.0,701.0,0.0,1960,377.0,http://www.redfin.com/CT/Danbury/51-Park-Ave-06810/unit-6-97/home/172267165,41.387835700000004,-73.462593
9144,Condo/Co-op,166 Old Brookfield Rd Unit 14-3,Danbury,CT,6811.0,165000.0,1.0,1.0,898.0,0.0,1984,381.0,http://www.redfin.com/CT/Danbury/166-Old-Brookfield-Rd-06811/unit-14-3/home/172489363,41.42026,-73.42413409999997
9145,Condo/Co-op,151 Shelter Rock Rd #26,Danbury,CT,6810.0,209900.0,1.0,1.0,1150.0,0.0,1985,154.0,http://www.redfin.com/CT/Danbury/151-Shelter-Rock-Rd-06810/unit-26/home/107001157,41.396978999999995,-73.414693
9146,Condo/Co-op,25 Padanaram Rd #28,Danbury,CT,6811.0,135000.0,1.0,1.0,735.0,0.0,1979,251.0,http://www.redfin.com/CT/Danbury/25-Padanaram-Rd-06811/unit-28/home/106982843,41.4181515,-73.46094140000002
9154,Condo/Co-op,14 Newtown Rd Unit B29,Danbury,CT,6810.0,149900.0,1.0,1.0,1415.0,0.0,1984,308.0,http://www.redfin.com/CT/Danbury/14-Newtown-Rd-06810/unit-B29/home/106996439,41.3999662,-73.42942679999999
9155,Condo/Co-op,4 Farview Ave #15,Danbury,CT,6810.0,124900.0,1.0,1.0,507.0,0.0,1969,150.0,http://www.redfin.com/CT/Danbury/4-Farview-Ave-06810/unit-15/home/106990144,41.399654299999995,-73.4620989
