PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,1881 Tall Timbers Cir,Hoover,AL,35226,204900,4,3,2202,16552,1972,0,http://www.redfin.com/AL/Birmingham/1881-Tall-Timbers-Cir-35226/home/81025977,33.3833879,-86.8110109
Townhouse,3652 Haven View Cir,Hoover,AL,35216,160500,3,2.5,1846,1742,1972,0,http://www.redfin.com/AL/Birmingham/3652-Haven-View-Cir-35216/home/80813988,33.40638,-86.7722129
Single Family Residential,2213 Pinehurst Dr,Gardendale,AL,35071,269900,4,3,2816,51400,1972,0,http://www.redfin.com/AL/Gardendale/2213-Pinehurst-Dr-35071/home/80883039,33.678292,-86.8097359
Single Family Residential,396 Hwy 337,Chelsea,AL,35043,199900,4,2,2322,21780,1972,0,http://www.redfin.com/AL/Chelsea/Unknown-35043/home/80693291,33.332084,-86.635803
Condo/Co-op,840 Beacon Pkwy E Unit B,Birmingham,AL,35209,59900,2,1,930,,1972,161,http://www.redfin.com/AL/Birmingham/840-Beacon-Pkwy-E-35209/unit-B/home/108292006,33.474945,-86.817935
Single Family Residential,2200 Timberlane Dr,Bessemer,AL,35022,215000,3,3,2818,20037,1972,0,http://www.redfin.com/AL/Bessemer/2200-Timberlane-Dr-35022/home/81009887,33.3599969,-87.0107049
Single Family Residential,3255 Shannon Wenonah Rd,Birmingham,AL,35022,200000,3,2,2707,21780,1972,0,http://www.redfin.com/AL/Bessemer/3255-Shannon-Wenonah-Rd-35022/home/171852054,33.412147,-86.8863609
Single Family Residential,300 Golf Dr,Hoover,AL,35226,449900,5,3.5,4307,33541,1971,0,http://www.redfin.com/AL/Birmingham/300-Golf-Dr-35226/home/81022658,33.405436,-86.818259
Single Family Residential,1565 Panorama Dr,Vestavia Hills,AL,35216,449900,4,2,2991,34978,1971,0,http://www.redfin.com/AL/Vestavia-Hills/1565-Panorama-Dr-35216/home/80956817,33.4183146,-86.7859544
Single Family Residential,2600 Altadena Rd,Vestavia Hills,AL,35243,899000,5,3.5,6606,81892,1971,0,http://www.redfin.com/AL/Vestavia-Hills/2600-Altadena-Rd-35243/home/80957448,33.425045,-86.756583
Single Family Residential,1130 Kent Dairy Rd,Alabaster,AL,35007,164900,3,2.5,2700,247856,1971,0,http://www.redfin.com/AL/Alabaster/1130-Kent-Dairy-Rd-35007/home/80758145,33.2147677,-86.8435664
Single Family Residential,3016 Westmoreland Dr,Mountain Brook,AL,35223,527000,4,2,2472,,1971,0,http://www.redfin.com/AL/Birmingham/3016-Westmoreland-Dr-35223/home/80949697,33.472969,-86.743801
Single Family Residential,10070 Torino Dr,Huntsville,AL,35803,239900,4,2.25,2329,14374,1971,0,http://www.redfin.com/AL/Huntsville/10070-Torino-Dr-SE-35803/home/127081122,34.6358643,-86.5460831
Single Family Residential,2019 Shebia Dr,Hoover,AL,35216,249900,4,3,1946,26136,1971,0,http://www.redfin.com/AL/Birmingham/2019-Shebia-Dr-35216/home/81026039,33.383601,-86.8020219
Single Family Residential,2300 Brookline Dr,Hoover,AL,35226,254900,4,3,2140,22651,1971,0,http://www.redfin.com/AL/Birmingham/2300-Brookline-Dr-35226/home/81024086,33.403757,-86.84468
Single Family Residential,209 Auburn Rd,Indian Springs Village,AL,35124,399900,3,3,2897,84506,1971,0,http://www.redfin.com/AL/Indian-Springs-Village/209-Auburn-Rd-35124/home/80748783,33.3479301,-86.7693083
Single Family Residential,1249 Pine Tree Dr,Birmingham,AL,35235,129900,4,2,2255,21780,1971,0,http://www.redfin.com/AL/Birmingham/1249-Pine-Tree-Dr-35235/home/80870656,33.611441,-86.6614428
Condo/Co-op,47 Shadowood Cir Unit d,Center Point,AL,35215,47000,3,2,1294,,1971,285,http://www.redfin.com/AL/Center-Point/47-Shadowood-Cir-NE-35215/unit-d/home/172640639,33.6223219,-86.6838686
Single Family Residential,17800 Alabama Hwy 251,Athens,AL,35316,172900,3,2,1746,16988,1971,0,http://www.redfin.com/AL/Athens/17800-AL-251-35613/home/80556444,34.835032,-86.8868265
Single Family Residential,2426 Gawain Dr,Hoover,AL,35226,319900,3,2,2292,35719,1970,0,http://www.redfin.com/AL/Birmingham/2426-Gawain-Dr-35226/home/81021055,33.417726,-86.820052
Single Family Residential,741 Twin Branch Dr,Vestavia Hills,AL,35226,559900,4,3,2537,15245,1970,0,http://www.redfin.com/AL/Vestavia-Hills/741-Twin-Branch-Dr-35226/home/81021262,33.4132016,-86.8272587
Single Family Residential,2532 Altadena Forest Cir,Vestavia Hills,AL,35243,349900,3,2,1682,17859,1970,0,http://www.redfin.com/AL/Vestavia-Hills/2532-Altadena-Forest-Cir-35243/home/80957471,33.4203351,-86.764282
Single Family Residential,3517 Bethune Dr,Mountain Brook,AL,35223,809000,4,4,3902,37897,1970,0,http://www.redfin.com/AL/Birmingham/3517-Bethune-Dr-35223/home/80943014,33.489693,-86.7209589
Condo/Co-op,4359 Wilderness Ct Unit WC,Mountain Brook,AL,35213,229900,2,2.5,1538,,1970,0,http://www.redfin.com/AL/Mountain-Brook/4359-Wilderness-Ct-35213/unit-WC/home/172646668,33.5129264,-86.7218528
Single Family Residential,2512 Piney Branch Rd,Huntsville,AL,35810,150000,4,2.25,2565,14810,1970,0,http://www.redfin.com/AL/Huntsville/2512-Piney-Branch-Rd-NW-35810/home/126444839,34.7619076,-86.6320451
Single Family Residential,1508 Toney Dr,Huntsville,AL,35802,369000,4,3.5,2877,,1970,0,http://www.redfin.com/AL/Huntsville/1508-Toney-Dr-SE-35802/home/126202506,34.7044962,-86.5404075
Single Family Residential,3202 Delisa Cir,Huntsville,AL,35810,97500,3,1.5,1008,9147,1970,0,http://www.redfin.com/AL/Huntsville/3202-Delisa-Cir-NW-35810/home/127332389,34.7647261,-86.6431502
Single Family Residential,3345 Pembrooke Ln,Hoover,AL,35226,319900,4,3,2642,17424,1970,0,http://www.redfin.com/AL/Birmingham/3345-Pembrooke-Ln-35226/home/81026352,33.388102,-86.829202
Single Family Residential,2320 Savoy St,Hoover,AL,35226,325000,3,2.5,2037,21344,1970,0,http://www.redfin.com/AL/Birmingham/2320-Savoy-St-35226/home/81022260,33.407599,-86.845966
Single Family Residential,1845 Paulette Dr,Hoover,AL,35226,280000,3,2.5,2927,14810,1970,0,http://www.redfin.com/AL/Birmingham/1845-Paulette-Dr-35226/home/81025987,33.38421,-86.812231
Single Family Residential,3144 Old Columbiana Rd,Hoover,AL,35226,349900,3,2.5,2830,15681,1970,0,http://www.redfin.com/AL/Birmingham/3144-Old-Columbiana-Rd-35226/home/81020985,33.4055729,-86.8083599
Single Family Residential,2258 Locke Cir,Hoover,AL,35226,269900,3,2,1955,16117,1970,0,http://www.redfin.com/AL/Birmingham/2258-Locke-Cir-35226/home/81024240,33.390876,-86.848825
Single Family Residential,3461 Birchtree Dr,Hoover,AL,35226,298497,5,3.5,2792,14374,1970,0,http://www.redfin.com/AL/Birmingham/3461-Birchtree-Dr-35226/home/81025957,33.3814319,-86.825552
Single Family Residential,1600 Magnolia St,Gardendale,AL,35071,194900,4,2,2118,14374,1970,0,http://www.redfin.com/AL/Gardendale/1600-Magnolia-St-35071/home/80884485,33.662977,-86.8082057
Single Family Residential,705 77th Pl S,Birmingham,AL,35206,159900,3,1.5,1092,6969,1970,0,http://www.redfin.com/AL/Birmingham/705-77th-Pl-S-35206/home/80921794,33.555824,-86.71899
Single Family Residential,760 Vanderbilt St,Birmingham,AL,35206,125000,4,3,1800,6534,1970,0,http://www.redfin.com/AL/Birmingham/760-Vanderbilt-St-35206/home/80920121,33.5564952,-86.7161227
Single Family Residential,1730 5th Way NW,Center Point,AL,35215,94500,3,1.5,1008,11325,1970,0,http://www.redfin.com/AL/Center-Point/1730-5th-Way-NW-35215/home/81037295,33.6327472,-86.6989318
Single Family Residential,500 Alliance Rd,Bessemer,AL,35023,400000,5,4,4779,139392,1970,0,http://www.redfin.com/AL/Bessemer/500-Alliance-Rd-35023/home/172320166,33.5268828,-87.1429324
Single Family Residential,1911 Hwy 150,Bessemer,AL,35022,139900,3,2,1594,35719,1970,0,http://www.redfin.com/AL/Bessemer/1911-AL-150-35022/home/81027849,33.3679313,-86.8876308
Single Family Residential,1907 Hwy 150,Bessemer,AL,35022,179000,3,2,2120,54450,1970,0,http://www.redfin.com/AL/Bessemer/1907-AL-150-35022/home/81026911,33.3681219,-86.8881922
Single Family Residential,604 Tinker St,Hueytown,AL,35023,164900,3,2,1711,87,1970,0,http://www.redfin.com/AL/Hueytown/604-Tinker-St-35023/home/81004866,33.434303,-87.004472
Single Family Residential,17947 Brownsferry Rd,Athens,AL,35611,200000,3,1.75,1878,20908,1970,0,http://www.redfin.com/AL/Athens/17947-Brownsferry-Rd-35611/home/80560163,34.783454,-87.0069959
Single Family Residential,3337 Monte Doro Dr,Hoover,AL,35216,275000,3,2.5,2362,14810,1969,3,http://www.redfin.com/AL/Birmingham/3337-Monte-Doro-Dr-35216/home/81020687,33.405775,-86.79693
Single Family Residential,3116 Valley Park Dr,Vestavia Hills,AL,35243,375000,4,2.5,3394,13503,1969,0,http://www.redfin.com/AL/Vestavia-Hills/3116-Valley-Park-Dr-35243/home/80953706,33.4595474,-86.7346239
Single Family Residential,3789 Montrose Rd,Mountain Brook,AL,35213,799900,3,3.5,3127,47916,1969,0,http://www.redfin.com/AL/Birmingham/3789-Montrose-Rd-35213/home/80944300,33.500367,-86.7441489
Single Family Residential,901 Greenbriar Cir,Mountain Brook,AL,35213,575000,4,3,2460,15681,1969,0,http://www.redfin.com/AL/Birmingham/901-Greenbriar-Cir-35213/home/80934734,33.512938,-86.741051
Single Family Residential,2429 Savoy St,Hoover,AL,35226,650000,5,3.5,4821,108900,1969,0,http://www.redfin.com/AL/Birmingham/2429-Savoy-St-35226/home/81022191,33.4099999,-86.840193
Single Family Residential,2321 Stonewood Dr,Center Point,AL,35215,128900,4,1.5,1600,16988,1969,0,http://www.redfin.com/AL/Center-Point/2321-Stonewood-Dr-35215/home/80863839,33.646863,-86.659634
Single Family Residential,532 Rosewell Ln,Birmingham,AL,35210,179900,4,2,1614,15245,1969,0,http://www.redfin.com/AL/Irondale/532-Rosewell-Ln-35210/home/80926998,33.522939,-86.706219
Single Family Residential,752 71st St S,Birmingham,AL,35206,78900,3,2,2208,6098,1969,0,http://www.redfin.com/AL/Birmingham/752-71st-St-S-35206/home/80920551,33.5492028,-86.7241705
Single Family Residential,3257 Brashford Rd,Vestavia Hills,AL,35216,359900,4,2,2253,16988,1968,0,http://www.redfin.com/AL/Vestavia-Hills/3257-Brashford-Rd-35216/home/81030955,33.40969,-86.786879
Single Family Residential,2501 Altadena Forest Cir,Vestavia Hills,AL,35243,399900,4,2.5,3243,20473,1968,0,http://www.redfin.com/AL/Vestavia-Hills/2501-Altadena-Forest-Cir-35243/home/80956932,33.418903,-86.7613759
Single Family Residential,1935 Old Creek Trl,Vestavia Hills,AL,35216,404900,3,2,1999,16552,1968,0,http://www.redfin.com/AL/Vestavia-Hills/1935-Old-Creek-Trl-35216/home/80955793,33.4434041,-86.7919067
Single Family Residential,2533 Altadena Forest Cir,Vestavia Hills,AL,35243,399000,4,3,1511,34412,1968,0,http://www.redfin.com/AL/Vestavia-Hills/2533-Altadena-Forest-Cir-35243/home/80957406,33.420727,-86.7648254
Ranch,7023 Self Rd,Pinson,AL,35126,675000,3,2,2173,1393920,1968,0,http://www.redfin.com/AL/Pinson/7023-Self-Rd-35126/home/80851730,33.7082411,-86.6026343
Single Family Residential,4940 Bearden Rd,Pinson,AL,35126,500000,3,2,1980,3397680,1968,0,http://www.redfin.com/AL/Pinson/4940-Bearden-Rd-35126/home/80851016,33.733237,-86.658845
Single Family Residential,4020 Royal Oak Cir,Mountain Brook,AL,35243,449900,4,3.5,2748,22476,1968,0,http://www.redfin.com/AL/Birmingham/4020-Royal-Oak-Cir-35243/home/80953059,33.458937,-86.750906
Single Family Residential,4604 Wellington Pt,Huntsville,AL,35816,139900,5,2.75,2250,,1968,0,http://www.redfin.com/AL/Huntsville/4604-Wellington-Pt-NW-35816/home/127666900,34.7503253,-86.6419593
Single Family Residential,1633 Kestwick Dr,Hoover,AL,35226,379900,3,3,3691,22215,1968,0,http://www.redfin.com/AL/Hoover/1633-Kestwick-Dr-35226/home/81024313,33.3941268,-86.8257798
Single Family Residential,2316 Woodcreek Dr,Hoover,AL,35226,179000,3,2,1763,26136,1968,0,http://www.redfin.com/AL/Birmingham/2316-Woodcreek-Dr-35226/home/81023615,33.401781,-86.8421
Single Family Residential,7244 Cahaba Valley Rd,Birmingham,AL,35242,1200000,3,3.5,3150,81021,1968,0,http://www.redfin.com/AL/Birmingham/7244-Cahaba-Valley-Rd-35242/home/112914854,33.429588,-86.666824
Single Family Residential,572 Forrest Dr S,Homewood,AL,35209,464420,4,3,2303,10890,1968,0,http://www.redfin.com/AL/Birmingham/572-S-Forrest-Dr-35209/home/80974293,33.463521,-86.811319
Single Family Residential,1717 Maplecrest Ln,Fultondale,AL,35068,150000,3,2,1404,15245,1968,0,http://www.redfin.com/AL/Fultondale/1717-Maplecrest-Ln-35068/home/80888822,33.6077345,-86.8213869
Single Family Residential,451 15th Ct NW,Center Point,AL,35215,134000,4,3.5,1511,,1968,0,http://www.redfin.com/AL/Center-Point/451-15th-Ct-NW-35215/home/80877365,33.6261129,-86.696298
Single Family Residential,1536 Highland Dr,Birmingham,AL,35235,169900,3,2,2139,14810,1968,0,http://www.redfin.com/AL/Birmingham/1536-Highland-Dr-35235/home/80868853,33.6214578,-86.6588455
Single Family Residential,1825 Catala Rd,Vestavia Hills,AL,35216,479900,4,2.5,3028,16552,1967,0,http://www.redfin.com/AL/Vestavia-Hills/1825-Catala-Rd-35216/home/80981784,33.4455215,-86.7992201
Single Family Residential,1542 Blind Brook Ln,Vestavia Hills,AL,35216,550000,5,4.5,3796,21518,1967,0,http://www.redfin.com/AL/Vestavia-Hills/1542-Blind-Brook-Ln-35216/home/80956373,33.4223936,-86.7884371
Single Family Residential,2336 Wexford Ln,Vestavia Hills,AL,35216,599900,3,3,2797,14810,1967,0,http://www.redfin.com/AL/Vestavia-Hills/2336-Wexford-Ln-35216/home/167164920,33.409918,-86.7895655
Single Family Residential,3872 Spring Valley Rd,Mountain Brook,AL,35223,389000,3,2.5,2366,20473,1967,0,http://www.redfin.com/AL/Birmingham/3872-Spring-Valley-Rd-35223/home/80942566,33.503253,-86.704956
Single Family Residential,2206 Georgian Dr,Huntsville,AL,35801,650000,4,4,3722,23086,1967,0,http://www.redfin.com/AL/Huntsville/2206-Georgian-Dr-SE-35801/home/127406386,34.7184301,-86.5458661
Single Family Residential,2209 Gay Way,Vestavia Hills,AL,35216,499900,3,2.5,2124,30491,1966,0,http://www.redfin.com/AL/Vestavia-Hills/2209-Gay-Way-35216/home/80956397,33.4200088,-86.7875055
Single Family Residential,2604 Fanelle Cir SE,Huntsville,AL,35801,480000,5,2.75,4018,25556,1966,0,http://www.redfin.com/AL/Huntsville/2604-Fanelle-Cir-SE-35801/home/126611402,34.7112677,-86.5603206
Single Family Residential,1903 Epworth Dr,Huntsville,AL,35811,294500,3,2,2614,16117,1966,0,http://www.redfin.com/AL/Huntsville/1903-Epworth-Dr-NE-35811/home/127026775,34.7570176,-86.5570869
Single Family Residential,2806 Bentley St,Huntsville,AL,35801,469000,3,2.5,2900,23958,1966,0,http://www.redfin.com/AL/Huntsville/2806-Bentley-St-SE-35801/home/126997764,34.7080945,-86.5625288
Single Family Residential,4011 Granada Dr,Huntsville,AL,35802,319900,4,2.5,3943,31798,1966,0,http://www.redfin.com/AL/Huntsville/4011-Granada-Cir-SE-35802/home/127348207,34.703449,-86.5419708
Single Family Residential,120 Gardner Dr,Chelsea,AL,35043,155000,3,1.5,1344,108900,1966,0,http://www.redfin.com/AL/Chelsea/120-Gardner-Dr-35043/home/172032530,33.3213282,-86.6487767
Single Family Residential,228 Cheyenne Blvd,Birmingham,AL,35215,104900,3,1.5,1026,10890,1966,0,http://www.redfin.com/AL/Birmingham/228-Cheyenne-Blvd-35215/home/80870371,33.6154376,-86.6834755
Single Family Residential,7854 Old Dixiana Rd,Pinson,AL,35123,120000,2,2,1448,435600,1965,0,http://www.redfin.com/AL/Pinson/7854-Old-Dixiana-Rd-35126/home/80849169,33.731342,-86.7047305
Single Family Residential,3733 Crestbrook Rd,Mountain Brook,AL,35223,429900,4,3,3401,,1965,0,http://www.redfin.com/AL/Birmingham/3733-Crestbrook-Rd-35223/home/80943250,33.496701,-86.711541
Single Family Residential,4153 Kennesaw Dr,Mountain Brook,AL,35213,989900,5,3.5,4000,24393,1965,0,http://www.redfin.com/AL/Birmingham/4153-Kennesaw-Dr-35213/home/80936278,33.504159,-86.722312
Single Family Residential,403 Gilmore St,Madison,AL,35758,208900,4,1.75,1812,19602,1965,0,http://www.redfin.com/AL/Madison/403-Gilmore-St-35758/home/127127571,34.7000128,-86.738396
Single Family Residential,2231 Montevallo Rd,Leeds,AL,35094,299900,4,2,1905,86248,1965,0,http://www.redfin.com/AL/Leeds/2231-Montevallo-Rd-SW-35094/home/80941869,33.5129314,-86.586261
Single Family Residential,10001 Dunbarton Dr,Huntsville,AL,35803,180000,3,1.75,1506,17424,1965,0,http://www.redfin.com/AL/Huntsville/10001-Dunbarton-Dr-SE-35803/home/127432559,34.6458165,-86.5346822
Single Family Residential,2716 Ross Rd,Bessemer,AL,35022,119000,2,2.5,1296,,1965,0,http://www.redfin.com/AL/Bessemer/2716-Ross-Rd-35022/home/81019975,33.3438819,-86.9031399
Single Family Residential,1907 Patton Chapel Rd,Hoover,AL,35226,254900,5,3,2074,13939,1965,0,http://www.redfin.com/AL/Birmingham/1907-Patton-Chapel-Rd-35226/home/81026061,33.389171,-86.810013
Single Family Residential,205 Garrison Rd,Gardendale,AL,35071,160000,3,2,1116,14810,1965,0,http://www.redfin.com/AL/Gardendale/205-Garrison-Rd-35071/home/80885773,33.6384899,-86.8100105
Single Family Residential,2600 Wood Run Rd,Fultondale,AL,35068,189900,3,2,1612,18730,1965,0,http://www.redfin.com/AL/Fultondale/2600-Wood-Run-Rd-35068/home/80886363,33.6198229,-86.81423
Single Family Residential,1504 8th St,Decatur,AL,35601,125000,3,1.75,1622,15245,1965,0,http://www.redfin.com/AL/Decatur/1504-8th-St-SW-35601/home/134370042,34.5899685,-87.0076963
Single Family Residential,1200 Krin Ave,Birmingham,AL,35213,399900,3,3,2176,20473,1965,0,http://www.redfin.com/AL/Birmingham/1200-Krin-Ave-35213/home/80929504,33.5210774,-86.7349522
Single Family Residential,3117 Cora Ave,Birmingham,AL,35224,159900,3,3,1591,32670,1965,0,http://www.redfin.com/AL/Birmingham/3117-Cora-Ave-35224/home/80895924,33.5435034,-86.9394651
Single Family Residential,2718 Altadena Lake Dr,Vestavia Hills,AL,35243,299900,3,2,1801,17859,1964,0,http://www.redfin.com/AL/Vestavia-Hills/2718-Altadena-Lake-Dr-35243/home/80957807,33.421271,-86.744079
Single Family Residential,4444 Cahaba River Rd,Mountain Brook,AL,35243,924900,6,5.5,6257,156816,1964,0,http://www.redfin.com/AL/Vestavia-Hills/4444-Cahaba-River-Rd-35243/home/80954045,33.447816,-86.742914
Single Family Residential,3216 Green Valley Rd,Vestavia Hills,AL,35243,400000,3,2.5,1775,15681,1964,0,http://www.redfin.com/AL/Vestavia-Hills/3216-Green-Valley-Rd-35243/home/80950335,33.4604001,-86.7300361
Single Family Residential,4551 Dogwood Ln,Pinson,AL,35116,299900,4,3,2392,143748,1964,0,http://www.redfin.com/AL/Pinson/4551-Dogwood-Ln-35126/home/80853876,33.6805362,-86.6728324
Single Family Residential,3170 Jackson Rd,Pinson,AL,35126,90000,2,2,1400,211265,1964,0,http://www.redfin.com/AL/Pinson/3170-Jackson-Rd-35126/home/80849738,33.704631,-86.7221267
Single Family Residential,19 Glenview Cir,Mountain Brook,AL,35213,1495000,4,5,5214,20037,1964,0,http://www.redfin.com/AL/Birmingham/19-Glenview-Cir-35213/home/80934888,33.504371,-86.739792
Single Family Residential,310 Shady Brook Dr,Huntsville,AL,35801,525000,3,2.5,2929,20037,1964,0,http://www.redfin.com/AL/Huntsville/310-Shady-Brook-Dr-SE-35801/home/126643720,34.73607,-86.556594
Single Family Residential,1937 Deo Dara Dr,Hoover,AL,35226,309900,3,3,2185,23522,1964,0,http://www.redfin.com/AL/Birmingham/1937-Deo-Dara-Dr-35226/home/81020956,33.406008,-86.808484
Single Family Residential,2380 Chapel Rd,Hoover,AL,35226,259000,4,2,1900,15245,1964,0,http://www.redfin.com/AL/Birmingham/2380-Chapel-Rd-35226/home/81024683,33.399443,-86.841118
Single Family Residential,3017 Teresa Dr,Fultondale,AL,35217,160000,3,2,1581,15681,1964,0,http://www.redfin.com/AL/Birmingham/3017-Teresa-Dr-35217/home/80875948,33.6268847,-86.7913023
Single Family Residential,333 9th Ave SW,Birmingham,AL,35211,88900,4,1.5,1565,,1964,0,http://www.redfin.com/AL/Birmingham/333-9th-Ave-SW-35211/home/80969780,33.4861469,-86.8390934
Single Family Residential,1205 Birchwood St,Birmingham,AL,35215,110000,3,1,1344,10454,1964,0,http://www.redfin.com/AL/Birmingham/1205-Birchwood-St-35215/home/80877732,33.61782,-86.6942128
Single Family Residential,102 Beasley Dr,Bessemer,AL,35023,159000,3,2,1866,17424,1964,0,http://www.redfin.com/AL/Hueytown/102-Beasley-Dr-35023/home/81006895,33.461123,-87.020793
Single Family Residential,1320 Hudson Ave,Bessemer,AL,35020,104900,3,1,1118,22651,1964,0,http://www.redfin.com/AL/Bessemer/1320-Hudson-Ave-35020/home/81018819,33.3581283,-86.978617
Single Family Residential,3304 Pipeline Rd,Vestavia Hills,AL,35243,249900,3,1,960,16117,1963,0,http://www.redfin.com/AL/Vestavia-Hills/3304-Pipe-Line-Rd-35243/home/80954166,33.4511008,-86.7245824
Single Family Residential,2344 Tyler Rd,Vestavia Hills,AL,35226,335000,4,2.5,2218,39204,1963,0,http://www.redfin.com/AL/Vestavia-Hills/2344-Tyler-Rd-35226/home/81021274,33.4143448,-86.8290284
Single Family Residential,2181 Floyd Bradford Rd,Trussville,AL,35173,127000,3,1,1060,16552,1963,0,http://www.redfin.com/AL/Trussville/2181-Floyd-Bradford-Rd-35173/home/80938204,33.5662938,-86.6062229
Single Family Residential,5972 Miles Spring Rd,Pinson,AL,35126,245000,4,2.5,2231,74052,1963,0,http://www.redfin.com/AL/Pinson/5972-Miles-Springs-Rd-35126/home/80850254,33.744292,-86.628984
Single Family Residential,4013 Nelson Dr,Huntsville,AL,35810,140000,3,2,1666,15681,1963,0,http://www.redfin.com/AL/Huntsville/4013-Nelson-Dr-NW-35810/home/127531979,34.7570067,-86.6309349
Single Family Residential,2709 Briarwood Dr,Huntsville,AL,35801,255000,4,2,2176,14810,1963,0,http://www.redfin.com/AL/Huntsville/2709-Briarwood-Dr-SE-35801/home/127295590,34.7106125,-86.5569686
Single Family Residential,11517 Maplecrest Dr,Huntsville,AL,35803,187900,3,1.75,1897,12196,1963,0,http://www.redfin.com/AL/Huntsville/11517-Maplecrest-Dr-SE-35803/home/125813031,34.6310922,-86.5636723
Single Family Residential,303 Mockingbird Rd,Huntsville,AL,35803,239900,4,2.75,2204,11325,1963,0,http://www.redfin.com/AL/Huntsville/303-Mockingbird-Rd-SE-35803/home/125797537,34.6319989,-86.5636925
Single Family Residential,4624 Ardmore Dr,Huntsville,AL,35816,154900,3,1.75,1820,13939,1963,0,http://www.redfin.com/AL/Huntsville/4624-Ardmore-Dr-NW-35816/home/127284292,34.7502753,-86.6385735
Single Family Residential,209 Jones Valley Dr,Huntsville,AL,35802,375000,3,3,2756,14810,1963,0,http://www.redfin.com/AL/Huntsville/209-Jones-Valley-Dr-SW-35802/home/126366489,34.683599,-86.5736473
Single Family Residential,888 Velmont Ln,Homewood,AL,35226,785000,5,3,3932,112820,1963,0,http://www.redfin.com/AL/Birmingham/888-Velmont-Ln-35226/home/80983021,33.4305178,-86.8361853
Single Family Residential,1575 Valley View Cir,Homewood,AL,35209,399000,5,3,3272,15245,1963,0,http://www.redfin.com/AL/Birmingham/1575-Valley-View-Cir-35209/home/80972690,33.4818698,-86.8036328
Single Family Residential,513 Central Ave,Fultondale,AL,35068,82000,3,1,1032,17424,1963,0,http://www.redfin.com/AL/Fultondale/513-Central-Ave-35068/home/80880206,33.5972531,-86.7925485
Single Family Residential,2011 Wooddale Rd,Fultondale,AL,35068,136900,3,1.5,1286,18295,1963,0,http://www.redfin.com/AL/Fultondale/2011-Wood-Dale-Rd-35068/home/80886956,33.6193341,-86.8122075
Single Family Residential,2828 4th Pl NW,Center Point,AL,35215,159900,3,2,1742,16988,1963,0,http://www.redfin.com/AL/Center-Point/2828-4th-Pl-NW-35215/home/80873737,33.660183,-86.6949443
Single Family Residential,607 Camp Cir,Birmingham,AL,35215,65000,3,1.5,1740,34848,1963,0,http://www.redfin.com/AL/Birmingham/607-Camp-Cir-35215/home/80882510,33.593684,-86.6996789
Single Family Residential,1853 Canyon Rd,Vestavia Hills,AL,35216,459900,3,2,2913,,1962,0,http://www.redfin.com/AL/Vestavia-Hills/1853-Canyon-Rd-35216/home/80981871,33.4435844,-86.7961619
Single Family Residential,1809 Forest Haven Ln,Vestavia Hills,AL,35216,318000,3,2,2338,16117,1962,0,http://www.redfin.com/AL/Vestavia-Hills/1809-Forest-Haven-Ln-35216/home/80986216,33.4249115,-86.8018934
Single Family Residential,2225 Peacock Ln,Mountain Brook,AL,35223,798000,5,3,3604,21780,1962,0,http://www.redfin.com/AL/Birmingham/2225-Peacock-Ln-35223/home/80946513,33.491026,-86.782253
Single Family Residential,13501 Hatchett Rd,Madison,AL,35757,179500,3,2,1962,21780,1962,0,http://www.redfin.com/AL/Madison/13501-Hatchett-Rd-W-35757/home/80564930,34.7511699,-86.7901249
Single Family Residential,7903 Seville Dr,Huntsville,AL,35802,259000,4,3.5,2862,31363,1962,0,http://www.redfin.com/AL/Huntsville/7903-Seville-Dr-SE-35802/home/127140106,34.6634389,-86.5580334
Single Family Residential,3505 Laurel View Rd,Hoover,AL,35216,349900,4,3,1800,15245,1962,0,http://www.redfin.com/AL/Birmingham/3505-Laurel-View-Rd-35216/home/81030608,33.407585,-86.772757
Single Family Residential,2214 College St,Decatur,AL,35601,175000,3,2,2316,,1962,0,http://www.redfin.com/AL/Decatur/2214-College-St-SE-35601/home/134709493,34.5809075,-86.9543219
Single Family Residential,2413 Tempest Dr SW,Birmingham,AL,35211,62500,3,1,1158,9147,1962,0,http://www.redfin.com/AL/Birmingham/2413-Tempest-Dr-SW-35211/home/80980075,33.4588794,-86.8668658
Single Family Residential,4221 41st Ave N,Birmingham,AL,35217,65000,3,1,1872,6969,1962,0,http://www.redfin.com/AL/Birmingham/4221-41st-Ave-N-35217/home/80923661,33.5626189,-86.77349
Condo/Co-op,2990 Rhodes Cir #314,Birmingham,AL,35205,89900,1,1,523,,1962,0,http://www.redfin.com/AL/Birmingham/2990-Rhodes-Cir-S-35205/unit-314/home/80833070,33.5080153,-86.7832134
Single Family Residential,513 Westlake Dr,Bessemer,AL,35020,34400,2,1,772,16117,1962,0,http://www.redfin.com/AL/Bessemer/513-W-Lake-Dr-35020/home/81017248,33.3889005,-86.9717658
Single Family Residential,2043 Crestmont Dr,Vestavia Hills,AL,35226,299000,4,2,1967,46173,1961,0,http://www.redfin.com/AL/Vestavia-Hills/2043-Crestmont-Dr-35226/home/80981933,33.436965,-86.81076
