SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,65 Lewis St #316,Boston,MA,02128,665000,1,1.0,East Boston,787,,2019,1,845,485,Active,,,http://www.redfin.com/MA/Boston/65-Lewis-St-02128/unit-316/home/168998147,MLS PIN,72705227,N,Y,42.367142,-71.041588
MLS Listing,,Single Family Residential,541 Lagrange St,Boston,MA,02132,679000,4,2.0,West Roxbury,1654,5100,1915,1,411,,Active,August-8-2020 11:00 AM,August-8-2020 12:30 PM,http://www.redfin.com/MA/West-Roxbury/541-Lagrange-St-02132/home/9211094,MLS PIN,72705224,N,Y,42.284764,-71.1622811
MLS Listing,,Condo/Co-op,36 Myrtle St #3,Boston,MA,02114,689000,2,1.0,Beacon Hill,657,,1900,1,1049,315,Active,August-9-2020 12:00 PM,August-9-2020 01:30 PM,http://www.redfin.com/MA/Boston/36-Myrtle-St-02114/unit-3/home/9257849,MLS PIN,72705198,N,Y,42.359193,-71.0658458
MLS Listing,,Condo/Co-op,45 Vinton St #3,Boston,MA,02127,745000,2,2.0,South Boston,1207,1207,2008,1,617,371,Active,August-9-2020 11:00 AM,August-9-2020 12:30 PM,http://www.redfin.com/MA/Boston/45-Vinton-St-02127/unit-3/home/18322064,MLS PIN,72705185,N,Y,42.329698,-71.0531063
MLS Listing,,Condo/Co-op,73 Mt. Ida Rd #3,Boston,MA,02122,549900,3,1.0,Dorchester,1067,,1920,1,515,175,Active,August-9-2020 01:30 PM,August-9-2020 03:30 PM,http://www.redfin.com/MA/Dorchester/73-Mt-Ida-Rd-02122/unit-3/home/143937037,MLS PIN,72705164,N,Y,42.3046199,-71.0643319
MLS Listing,,Condo/Co-op,9 Wales St #1,Boston,MA,02124,515000,3,2.0,Dorchester,1500,6921,1905,1,343,175,Active,August-8-2020 01:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/MA/Boston/9-Wales-St-02124/unit-1/home/172669551,MLS PIN,72705138,N,Y,42.2980353,-71.0860592
MLS Listing,,Condo/Co-op,1784 Columbia Rd #1,Boston,MA,01227,1799000,3,1.5,Boston,1750,7543,1962,1,1028,,Active,,,http://www.redfin.com/MA/Boston/1784-Columbia-Rd-02127/unit-1/home/172669517,MLS PIN,72705133,N,Y,42.3317716,-71.0297887
MLS Listing,,Townhouse,25 Harrison St Unit F,Boston,MA,02131,419000,3,2.5,Roslindale,1729,1742,1989,1,242,346,Active,August-9-2020 11:00 AM,August-9-2020 01:00 PM,http://www.redfin.com/MA/Boston/25-Harrison-St-02131/unit-F/home/9166500,MLS PIN,72705082,N,Y,42.287925,-71.120094
MLS Listing,,Condo/Co-op,204 W Brookline St #4,Boston,MA,02118,899000,2,1.0,South End,822,822,1900,1,1094,231,Active,August-9-2020 12:30 PM,August-9-2020 02:30 PM,http://www.redfin.com/MA/Boston/204-W-Brookline-St-02118/unit-4/home/9301336,MLS PIN,72705079,N,Y,42.3434166,-71.0768976
MLS Listing,,Multi-Family (2-4 Unit),132 High St,Boston,MA,02129,1289000,4,3.0,Charlestown,2600,1750,1989,1,496,,Active,,,http://www.redfin.com/MA/Charlestown/132-High-St-02129/home/9046815,MLS PIN,72705058,N,Y,42.3785283,-71.0666881
MLS Listing,,Townhouse,51 Pier 7 #51,Boston,MA,02129,1349000,2,2.5,Charlestown's Navy Yard,1825,,1987,1,739,1431,Active,August-9-2020 01:30 PM,August-9-2020 03:00 PM,http://www.redfin.com/MA/Boston/51-9th-St-02129/unit-51/home/39996502,MLS PIN,72705061,N,Y,42.3760539,-71.0523564
MLS Listing,,Single Family Residential,324 Pond St,Boston,MA,02130,1350000,4,3.0,Live on Moss Hill,3068,9059,1954,1,440,,Active,August-7-2020 04:00 PM,August-7-2020 05:30 PM,http://www.redfin.com/MA/Jamaica-Plain/324-Pond-St-02130/home/9328124,MLS PIN,72705062,N,Y,42.3111429,-71.1285354
