,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
71,Single Family Residential,6418 49th Ave SW,Seattle,WA,98136,575000,2,1.0,1489,7350.0,1918,,http://www.redfin.com/WA/Seattle/6418-49th-Ave-SW-98136/home/152324,47.5453309,-122.39491029999999
72,Single Family Residential,912 2nd Ave W,Seattle,WA,98119,2495000,4,3.25,2890,8320.0,1891,,http://www.redfin.com/WA/Seattle/912-2nd-Ave-W-98119/home/132317,47.627176500000004,-122.35895819999999
73,Townhouse,122 N 101st St,Seattle,WA,98133,674999,3,2.5,1420,1854.0,2004,,http://www.redfin.com/WA/Seattle/122-N-101st-St-98133/home/100791,47.702686,-122.357367
74,Single Family Residential,3516 S Webster St Unit A,Seattle,WA,98118,799990,4,2.75,2385,5463.0,2015,,http://www.redfin.com/WA/Seattle/3516-S-Webster-St-98118/unit-A/home/171972873,47.535901700000004,-122.28735049999999
75,Condo/Co-op,323 16th Ave E #102,Seattle,WA,98112,329950,0,1.0,495,,1929,404.0,http://www.redfin.com/WA/Seattle/323-16th-Ave-E-98112/unit-102/home/28385,47.621186,-122.31175879999999
76,Condo/Co-op,3710 25th Pl W #104,Seattle,WA,98199,485000,2,1.75,1274,,1977,477.0,http://www.redfin.com/WA/Seattle/3710-25th-Pl-W-98199/unit-104/home/23914,47.653963700000006,-122.38887109999999
77,Single Family Residential,2310 44th Ave SW,Seattle,WA,98116,750000,3,2.0,1710,1904.0,2003,,http://www.redfin.com/WA/Seattle/2310-44th-Ave-SW-98116/home/331070,47.5826789,-122.38726319999999
78,Condo/Co-op,500 5th Ave W #707,Seattle,WA,98119,1129800,2,2.25,1659,,1968,1032.0,http://www.redfin.com/WA/Seattle/500-5th-Ave-W-98119/unit-707/home/12537140,47.6235554,-122.36287340000001
79,Condo/Co-op,4031 Aurora Ave N #301,Seattle,WA,98103,469000,2,1.75,854,,2001,678.0,http://www.redfin.com/WA/Seattle/4031-Aurora-Ave-N-98103/unit-301/home/50263,47.6562951,-122.34772079999999
80,Condo/Co-op,7311 15th Ave NW #401,Seattle,WA,98117,650000,3,2.0,1167,,2004,342.0,http://www.redfin.com/WA/Seattle/7311-15th-Ave-NW-98117/unit-401/home/32404,47.6817622,-122.37713729999999
81,Condo/Co-op,1808 Bigelow Ave N Unit B202,Seattle,WA,98109,525000,1,1.0,816,,1925,605.0,http://www.redfin.com/WA/Seattle/1808-Bigelow-Ave-N-98109/unit-B202/home/24786,47.6351095,-122.348225
82,Condo/Co-op,1202 Lakeview Blvd E #6,Seattle,WA,98102,749888,2,2.0,1226,,1990,468.0,http://www.redfin.com/WA/Seattle/1202-Lakeview-Blvd-E-98102/unit-6/home/18768,47.6300371,-122.32473929999999
83,Condo/Co-op,699 John St #309,Seattle,WA,98109,419000,1,1.0,642,,2009,385.0,http://www.redfin.com/WA/Seattle/699-John-St-98109/unit-309/home/28624242,47.6193515,-122.34420630000001
84,Condo/Co-op,5440 Leary Ave NW #216,Seattle,WA,98107,475000,1,1.0,824,,2007,341.0,http://www.redfin.com/WA/Seattle/5440-Leary-Ave-NW-98107/unit-216/home/18657737,47.6677862,-122.382724
85,Condo/Co-op,2911 2nd Ave #120,Seattle,WA,98121,749999,1,1.5,1142,,2009,933.0,http://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-120/home/17069357,47.6176125,-122.3523057
86,Condo/Co-op,321 10th Ave S #706,Seattle,WA,98104,399950,1,1.0,774,,2000,358.0,http://www.redfin.com/WA/Seattle/321-10th-Ave-S-98104/unit-706/home/12260,47.59941920000001,-122.31979740000001
87,Single Family Residential,336 29th Ave,Seattle,WA,98122,1599000,6,4.25,3229,4950.0,1904,,http://www.redfin.com/WA/Seattle/336-29th-Ave-98122/home/149120,47.60528239999999,-122.29463870000001
88,Condo/Co-op,9502 Ravenna Ave NE #301,Seattle,WA,98115,349000,2,1.0,941,29500.0,1979,436.0,http://www.redfin.com/WA/Seattle/9502-Ravenna-Ave-NE-98115/unit-301/home/102794783,47.6982152,-122.3047475
89,Condo/Co-op,3609 14th Ave W #204,Seattle,WA,98119,399000,1,1.0,718,,1978,443.0,http://www.redfin.com/WA/Seattle/3609-14th-Ave-W-98119/unit-204/home/16615,47.65254829999999,-122.37532949999999
90,Single Family Residential,3717 W Ruffner St,Seattle,WA,98199,845990,3,2.0,1780,4458.0,1949,,http://www.redfin.com/WA/Seattle/3717-W-Ruffner-St-98199/home/127671,47.652093900000004,-122.4054871
91,Single Family Residential,1133 NW 59th St,Seattle,WA,98107,925000,3,1.75,1680,5000.0,1910,,http://www.redfin.com/WA/Seattle/1133-NW-59th-St-98107/home/493887,47.6714729,-122.37219009999998
92,Single Family Residential,6508 Park Point Ln NE,Seattle,WA,98115,675000,2,1.75,1736,400921.0,1974,1000.0,http://www.redfin.com/WA/Seattle/6508-Park-Point-Ln-NE-98115/home/170951475,47.6760495,-122.26600649999999
93,Condo/Co-op,732 11th Ave E #401,Seattle,WA,98102,629000,2,1.0,947,,1969,526.0,http://www.redfin.com/WA/Seattle/732-11th-Ave-E-98102/unit-401/home/28492,47.6262532,-122.31767820000002
94,Single Family Residential,2429 NW 61st St,Seattle,WA,98107,1525000,5,3.5,3050,4650.0,2014,,http://www.redfin.com/WA/Seattle/2429-NW-61st-St-98107/home/162565,47.6728796,-122.38892209999999
