,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
24,Townhouse,13 Jennifer Pl,San Francisco,CA,94107,1099000,2.0,1.0,1384.0,,2000.0,129.0,http://www.redfin.com/CA/San-Francisco/13-Jennifer-Pl-94107/home/12396914,37.7800244,-122.40237479999999
25,Condo/Co-op,3241 Mission St #8,San Francisco,CA,94110,675000,1.0,1.0,639.0,,1980.0,230.0,http://www.redfin.com/CA/San-Francisco/3241-3243-Mission-St-94110/unit-8/home/144284923,37.744802,-122.41997279999998
26,Single Family Residential,2205 Scott St,San Francisco,CA,94115,5900000,3.0,2.5,3158.0,2250.0,1924.0,,http://www.redfin.com/CA/San-Francisco/2205-Scott-St-94115/home/586557,37.7903302,-122.43943610000001
27,Condo/Co-op,190 Cervantes Blvd #104,San Francisco,CA,94123,975000,1.0,1.0,775.0,,1992.0,375.0,http://www.redfin.com/CA/San-Francisco/190-Cervantes-Blvd-94123/unit-104/home/560183,37.8049611,-122.44036299999999
28,Condo/Co-op,140 South Van Ness Ave #740,San Francisco,CA,94103,1098000,2.0,2.0,1115.0,,2002.0,598.0,http://www.redfin.com/CA/San-Francisco/140-S-Van-Ness-Ave-94103/unit-740/home/1009232,37.7715637,-122.4188013
29,Condo/Co-op,1800 Bryant St #213,San Francisco,CA,94110,1249000,1.0,2.0,1124.0,,2000.0,544.0,http://www.redfin.com/CA/San-Francisco/1800-Bryant-St-94110/unit-213/home/1737371,37.764087700000005,-122.4108277
30,Single Family Residential,67 Arago St,San Francisco,CA,94112,1750000,4.0,4.0,1816.0,1698.0,1930.0,,http://www.redfin.com/CA/San-Francisco/67-Arago-St-94112/home/1130880,37.7271455,-122.44325149999999
31,Single Family Residential,537 Grove St,San Francisco,CA,94102,4495000,4.0,4.0,3300.0,1304.0,1900.0,,http://www.redfin.com/CA/San-Francisco/537-Grove-St-94102/home/580313,37.777262,-122.42545
32,Single Family Residential,440 Ivy St,San Francisco,CA,94102,6250000,4.0,4.0,3300.0,3150.0,1900.0,,http://www.redfin.com/CA/San-Francisco/440-Ivy-St-94102/home/144404592,37.7771593,-122.42542340000001
33,Condo/Co-op,127 Belvedere St Unit A,San Francisco,CA,94110,1590000,3.0,2.0,1850.0,,1900.0,562.0,http://www.redfin.com/CA/San-Francisco/127-Belvedere-St-94117/unit-A/home/145294891,37.7681502,-122.44962109999999
34,Condo/Co-op,568 Missouri St Unit A,San Francisco,CA,94107,1595000,2.0,2.5,1570.0,,2003.0,340.0,http://www.redfin.com/CA/San-Francisco/568-Missouri-St-94107/unit-A/home/102818852,37.759128999999994,-122.39651
35,Condo/Co-op,451 Kansas St #559,San Francisco,CA,94107,899000,1.0,1.0,784.0,,2007.0,546.0,http://www.redfin.com/CA/San-Francisco/451-Kansas-St-94107/unit-559/home/23424592,37.764113,-122.4029865
36,Multi-Family (2-4 Unit),1264-1266 Treat Ave,San Francisco,CA,94110,1495000,5.0,2.0,3405.0,,1900.0,,http://www.redfin.com/CA/San-Francisco/1264-Treat-Ave-94110/home/1544390,37.7499469,-122.41296909999998
37,Condo/Co-op,1215 Rhode Island St,San Francisco,CA,94107,1495000,3.0,3.0,1857.0,,1900.0,,http://www.redfin.com/CA/San-Francisco/1215-Rhode-Island-St-94107/home/1767801,37.754341100000005,-122.4013086
38,Single Family Residential,232 Detroit St,San Francisco,CA,94131,1095000,2.0,1.0,1372.0,2500.0,1925.0,,http://www.redfin.com/CA/San-Francisco/232-Detroit-St-94131/home/1093336,37.729582,-122.4440477
39,Condo/Co-op,250 King St #912,San Francisco,CA,94107,895000,1.0,1.0,888.0,,2004.0,850.0,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-912/home/22889616,37.7776422,-122.39341809999999
40,Condo/Co-op,355 1st St Unit S2103,San Francisco,CA,94105,985000,1.0,1.0,722.0,,2004.0,807.0,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-S2103/home/879020,37.7870311,-122.39364209999998
41,Single Family Residential,447 Edinburgh St,San Francisco,CA,94112,1495000,4.0,3.5,2250.0,2500.0,1900.0,,http://www.redfin.com/CA/San-Francisco/447-Edinburgh-St-94112/home/1439809,37.7219456,-122.4311858
42,Condo/Co-op,834 Jones St Unit C,San Francisco,CA,94109,1548000,3.0,2.0,1465.0,,2009.0,450.0,http://www.redfin.com/CA/San-Francisco/834-Jones-St-94109/unit-C/home/28939319,37.789159600000005,-122.41352490000001
43,Condo/Co-op,120 Hancock St,San Francisco,CA,94114,1298000,3.0,1.0,1100.0,,1907.0,284.0,http://www.redfin.com/CA/San-Francisco/120-Hancock-St-94114/home/708652,37.760568,-122.431068
44,Multi-Family (2-4 Unit),1496 SILVER Ave,San Francisco,CA,94134,1500000,6.0,,2720.0,1796.0,1977.0,,http://www.redfin.com/CA/San-Francisco/1496-Silver-Ave-94134/home/769879,37.7319465,-122.40665890000001
45,Condo/Co-op,3236 Divisadero St,San Francisco,CA,94123,2450000,3.0,2.5,1900.0,,1924.0,330.0,http://www.redfin.com/CA/San-Francisco/3236-Divisadero-St-94123/home/148073531,37.7995885,-122.4425277
46,Single Family Residential,543 9th Ave,San Francisco,CA,94118,1750000,3.0,1.5,2138.0,2996.0,1912.0,,http://www.redfin.com/CA/San-Francisco/543-9th-Ave-94118/home/1350361,37.778115299999996,-122.4675335
47,Condo/Co-op,590 6th St #301,San Francisco,CA,94103,1295000,2.0,2.0,1308.0,,2001.0,785.0,http://www.redfin.com/CA/San-Francisco/590-6th-St-94103/unit-301/home/12397759,37.7747326,-122.40150049999998
48,Condo/Co-op,177 Townsend St #625,San Francisco,CA,94107,1225000,2.0,2.0,1020.0,,2007.0,783.0,http://www.redfin.com/CA/San-Francisco/177-Townsend-St-94107/unit-625/home/17304765,37.7789817,-122.39175149999998
49,Condo/Co-op,6620 Geary Blvd #7,San Francisco,CA,94121,1195000,2.0,1.0,1355.0,,1981.0,506.0,http://www.redfin.com/CA/San-Francisco/6620-Geary-Blvd-94121/unit-7/home/2030930,37.7801272,-122.4905966
50,Condo/Co-op,74 New Montgomery St #307,San Francisco,CA,94105,845000,1.0,1.0,694.0,,1914.0,896.0,http://www.redfin.com/CA/San-Francisco/74-New-Montgomery-St-94105/unit-307/home/17305973,37.7874578,-122.40130979999999
51,Condo/Co-op,770 16th Ave,San Francisco,CA,94118,1540000,2.0,2.0,1525.0,3190.0,1922.0,235.0,http://www.redfin.com/CA/San-Francisco/770-16th-Ave-94118/home/1603144,37.773582,-122.47425
52,Condo/Co-op,1688 SW Pine St Unit W407,San Francisco,CA,94109,1650000,2.0,2.0,1164.0,,2016.0,801.0,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-W407/home/108249630,37.789553000000005,-122.42327879999999
53,Condo/Co-op,135 Red Rock Way Unit 107L,San Francisco,CA,94131-3502,589000,0.0,1.0,592.0,,1972.0,494.0,http://www.redfin.com/CA/San-Francisco/135-Red-Rock-Way-94131/unit-107L/home/1008075,37.7461571,-122.4420357
54,Condo/Co-op,400 Avila St #302,San Francisco,CA,94123,1195000,1.0,1.0,,,1991.0,568.0,http://www.redfin.com/CA/San-Francisco/400-Avila-St-94123/unit-302/home/172664275,37.805002,-122.44057520000001
55,Single Family Residential,27 Sotelo Ave,San Francisco,CA,94116,1795000,3.0,2.0,1679.0,3753.0,,58.0,http://www.redfin.com/CA/San-Francisco/27-Sotelo-Ave-94116/home/850034,37.7488451,-122.46408390000002
56,Condo/Co-op,1013 De Haro St,San Francisco,CA,94107,1750000,3.0,2.0,1625.0,,1997.0,268.0,http://www.redfin.com/CA/San-Francisco/1013-De-Haro-St-94107/home/848446,37.756938,-122.40053400000001
57,Condo/Co-op,255 Berry St #708,San Francisco,CA,94958,3195000,2.0,2.5,2435.0,,2004.0,1049.0,http://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-708/home/874161,37.7741864,-122.39474340000001
58,Single Family Residential,193 Bepler St,San Francisco,CA,94112,998999,3.0,2.5,1600.0,2554.0,1986.0,,http://www.redfin.com/CA/San-Francisco/193-Bepler-St-94112/home/1497249,37.708271,-122.46426740000001
59,Multi-Family (5+ Unit),494 29th Ave,San Francisco,CA,94121,5000000,12.0,,9240.0,3598.0,1924.0,,http://www.redfin.com/CA/San-Francisco/494-29th-Ave-94121/home/609560,37.780178,-122.48884740000001
60,Condo/Co-op,2177 3rd St #405,San Francisco,CA,94107,935000,1.0,1.0,719.0,,2020.0,825.0,http://www.redfin.com/CA/San-Francisco/2177-3rd-St-94107/unit-405/home/172663570,37.7622702,-122.3882952
61,Single Family Residential,129 Acadia St,San Francisco,CA,94131,1094800,2.0,1.5,850.0,2500.0,1906.0,,http://www.redfin.com/CA/San-Francisco/129-Acadia-St-94131/home/1496871,37.732035700000004,-122.4377662
62,Townhouse,188 Carnelian Way,San Francisco,CA,94131,2150000,4.0,2.5,1959.0,,1976.0,910.0,http://www.redfin.com/CA/San-Francisco/188-Carnelian-Way-94131/home/1869863,37.747669,-122.44008500000001
63,Condo/Co-op,216 27th Ave #2,San Francisco,CA,94121,1695000,2.0,2.5,1630.0,,2019.0,303.0,http://www.redfin.com/CA/San-Francisco/216-27th-Ave-94121/unit-2/home/169876963,37.7852493,-122.4870236
64,Single Family Residential,2085 Ocean Ave,San Francisco,CA,94127,1799000,4.0,3.0,2438.0,7762.0,1922.0,,http://www.redfin.com/CA/San-Francisco/2085-Ocean-Ave-94127/home/1599427,37.726275799999996,-122.46568070000001
65,Condo/Co-op,218 27th Ave #3,San Francisco,CA,94121,2299000,3.0,2.5,2100.0,,2019.0,354.0,http://www.redfin.com/CA/San-Francisco/218-27th-Ave-94121/unit-3/home/169876962,37.785246,-122.486928
66,Condo/Co-op,214 27th Ave #1,San Francisco,CA,94121,1495000,3.0,3.5,1390.0,,2019.0,283.0,http://www.redfin.com/CA/San-Francisco/214-27th-Ave-94121/unit-1/home/169876964,37.785257200000004,-122.48702420000001
67,Condo/Co-op,1095 Natoma St #8,San Francisco,CA,94103,995000,1.0,2.0,1059.0,,2000.0,525.0,http://www.redfin.com/CA/San-Francisco/1095-Natoma-St-94103/unit-8/home/114072611,37.7724601,-122.41706210000001
68,Condo/Co-op,630 Natoma St #2,San Francisco,CA,94103,1595000,2.0,2.5,1580.0,,2019.0,500.0,http://www.redfin.com/CA/San-Francisco/630-Natoma-St-94103/unit-2/home/168161118,37.777929799999995,-122.410875
69,Condo/Co-op,818 Van Ness Ave #402,San Francisco,CA,94109,899000,1.0,1.0,867.0,,2008.0,599.0,http://www.redfin.com/CA/San-Francisco/818-Van-Ness-Ave-94109/unit-402/home/40138557,37.7832423,-122.4204784
70,Single Family Residential,22 Taraval St,San Francisco,CA,94116,2695000,4.0,3.5,2902.0,3333.0,1929.0,51.0,http://www.redfin.com/CA/San-Francisco/22-Taraval-St-94116/home/1734040,37.7439329,-122.46447090000001
71,Condo/Co-op,239 Brannan St Unit 12J,San Francisco,CA,94107,1645000,2.0,2.0,1393.0,,2002.0,1275.0,http://www.redfin.com/CA/San-Francisco/239-Brannan-St-94107/unit-12J/home/1957896,37.7826448,-122.39038810000001
72,Condo/Co-op,442 A Collingwood St,San Francisco,CA,94114,895000,1.0,1.0,,,1906.0,100.0,http://www.redfin.com/CA/San-Francisco/442-Collingwood-St-94114/home/45445129,37.75533529999999,-122.4358334
73,Condo/Co-op,2169 Folsom St Unit M203,San Francisco,CA,94110,1289000,1.0,1.0,1012.0,,2001.0,541.0,http://www.redfin.com/CA/San-Francisco/2169-Folsom-St-94110/unit-M203/home/2025744,37.7628218,-122.41465749999999
74,Single Family Residential,155 Lower Ter,San Francisco,CA,94114,2295000,2.0,2.0,1735.0,2269.0,1924.0,,http://www.redfin.com/CA/San-Francisco/155-Lower-Ter-94114/home/1291317,37.763095799999995,-122.44287720000001
75,Single Family Residential,29 Gorham St,San Francisco,CA,94112,995000,3.0,1.5,1478.0,2378.0,1940.0,,http://www.redfin.com/CA/San-Francisco/29-Gorham-St-94112/home/1265919,37.730517299999995,-122.43472790000001
76,Single Family Residential,551 Eureka St,San Francisco,CA,94114,2850000,4.0,2.5,2595.0,2900.0,1903.0,,http://www.redfin.com/CA/San-Francisco/551-Eureka-St-94114/home/678260,37.7534904,-122.4373949
77,Condo/Co-op,8 Buchanan St #814,San Francisco,CA,94102,749000,1.0,1.0,616.0,,2014.0,474.0,http://www.redfin.com/CA/San-Francisco/8-Buchanan-St-94102/unit-814/home/110051623,37.7700742,-122.4262077
78,Condo/Co-op,2360 Union St #5,San Francisco,CA,94123,1195000,2.0,1.0,,,1922.0,455.0,http://www.redfin.com/CA/San-Francisco/2360-Union-St-94123/unit-5/home/39894184,37.797005799999994,-122.4382086
79,Condo/Co-op,45 Bartlett St #411,San Francisco,CA,94110,748000,1.0,1.0,660.0,,2014.0,573.0,http://www.redfin.com/CA/San-Francisco/45-Bartlett-St-94110/unit-411/home/109464997,37.7559364,-122.41928600000001
80,Condo/Co-op,650 Delancey St #102,San Francisco,CA,94107,1725000,2.0,2.0,1809.0,,1996.0,680.0,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-102/home/12396065,37.7827748,-122.38968829999999
81,Condo/Co-op,32 Terra Vista Ave #1,San Francisco,CA,94115,1995000,3.0,2.5,1730.0,,1952.0,558.0,http://www.redfin.com/CA/San-Francisco/32-Terra-Vista-Ave-94115/unit-1/home/87565279,37.7817531,-122.44233740000001
82,Single Family Residential,2340 Washington St,San Francisco,CA,94115,11500000,5.0,5.5,6200.0,3219.0,1906.0,,http://www.redfin.com/CA/San-Francisco/2340-Washington-St-94115/home/1145287,37.792187,-122.43184199999999
83,Multi-Family (2-4 Unit),128 Duncan St,San Francisco,CA,94110,1850000,6.0,1.0,2470.0,2850.0,1900.0,,http://www.redfin.com/CA/San-Francisco/128-Duncan-St-94110/home/967202,37.7465754,-122.423057
84,Condo/Co-op,1650 Jackson St #401,San Francisco,CA,94109,925000,1.0,1.0,843.0,,1991.0,810.0,http://www.redfin.com/CA/San-Francisco/1650-Jackson-St-94109/unit-401/home/1825282,37.794306799999994,-122.422273
85,Condo/Co-op,2040 Franklin St #508,San Francisco,CA,94109,825000,1.0,1.5,1040.0,,1966.0,854.0,http://www.redfin.com/CA/San-Francisco/2040-Franklin-St-94109/unit-508/home/1366651,37.7935189,-122.4243158
86,Condo/Co-op,56 Glover St,San Francisco,CA,94109,1249000,2.0,1.0,1042.0,,1912.0,391.0,http://www.redfin.com/CA/San-Francisco/56-Glover-St-94109/home/52228435,37.797246200000004,-122.41625659999998
87,Condo/Co-op,1320 Stevenson St Unit C406,San Francisco,CA,94103,899000,2.0,1.0,971.0,,1997.0,518.0,http://www.redfin.com/CA/San-Francisco/1320-Stevenson-St-94103/unit-C406/home/1478886,37.771152,-122.42205929999999
88,Condo/Co-op,50 Jerrold Ave #214,San Francisco,CA,94124,849000,2.0,2.0,1015.0,,2016.0,525.0,http://www.redfin.com/CA/San-Francisco/50-Jerrold-Ave-94124/unit-214/home/131989566,37.727771399999995,-122.36945049999999
89,Condo/Co-op,875 Vermont St #202,San Francisco,CA,94107,639000,0.0,1.0,318.0,,1965.0,109.0,http://www.redfin.com/CA/San-Francisco/875-Vermont-St-94107/unit-202/home/1024960,37.758574700000004,-122.403605
90,Single Family Residential,4836 3rd St,San Francisco,CA,94124,759900,2.0,2.0,2420.0,2737.0,1912.0,,http://www.redfin.com/CA/San-Francisco/4836-3rd-St-94124/home/62549398,37.7343688,-122.39111899999999
91,Single Family Residential,20 Milton St,San Francisco,CA,94112,1849000,3.0,2.0,1800.0,2400.0,2000.0,,http://www.redfin.com/CA/San-Francisco/20-Milton-St-94112/home/1714684,37.733880299999996,-122.42971409999998
92,Condo/Co-op,1008 Cole St,San Francisco,CA,94117,1550000,3.0,1.0,1400.0,,1907.0,167.0,http://www.redfin.com/CA/San-Francisco/1008-Cole-St-94117/home/1080114,37.764694,-122.44943899999998
93,Multi-Family (5+ Unit),250 Vicksburg St,San Francisco,CA,94114,4250000,4.0,,5255.0,2121.0,1925.0,,http://www.redfin.com/CA/San-Francisco/250-Vicksburg-St-94114/home/896248,37.7519055,-122.4287503
94,Condo/Co-op,22 Norfolk St,San Francisco,CA,94103,1100000,2.0,2.0,889.0,,2003.0,350.0,http://www.redfin.com/CA/San-Francisco/22-Norfolk-St-94103/home/2035316,37.7710653,-122.41415330000001
95,Condo/Co-op,181 Fremont St Unit 54E,San Francisco,CA,94105,1700000,1.0,1.0,780.0,,2018.0,2537.0,http://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-54E/home/167299403,37.7898082,-122.39535649999999
96,Multi-Family (2-4 Unit),3653-55 16th St,San Francisco,CA,94114,868000,4.0,2.0,1785.0,3813.0,1900.0,,http://www.redfin.com/CA/San-Francisco/3653-16th-St-94114/home/708188,37.7638664,-122.43443470000001
97,Condo/Co-op,750 Lake St,San Francisco,CA,94121,1975000,3.0,2.0,,,,596.0,http://www.redfin.com/CA/San-Francisco/750-Lake-St-94118/home/166703328,37.7867156,-122.46772460000001
98,Condo/Co-op,83 Mcallister St #310,San Francisco,CA,94102,349900,0.0,1.0,264.0,,2007.0,390.0,http://www.redfin.com/CA/San-Francisco/83-McAllister-St-94102/unit-310/home/21967093,37.7806999,-122.4132699
99,Condo/Co-op,146 Portola Dr #302,San Francisco,CA,94131,1100000,2.0,2.0,1543.0,,1963.0,786.0,http://www.redfin.com/CA/San-Francisco/146-Portola-Dr-94131/unit-302/home/12087231,37.748677,-122.4443131
100,Condo/Co-op,8 Landers St #103,San Francisco,CA,94114,950000,1.0,1.0,,,2006.0,427.0,http://www.redfin.com/CA/San-Francisco/8-Landers-St-94114/unit-103/home/12402436,37.7675476,-122.42803229999998
101,Condo/Co-op,3837 26th St,San Francisco,CA,94131,2600000,4.0,2.5,,,1910.0,,http://www.redfin.com/CA/San-Francisco/3837-26th-St-94131/home/172654017,37.748435799999996,-122.42575259999998
102,Single Family Residential,1330 Kirkham St,San Francisco,CA,94122,1450000,3.0,2.0,1855.0,2526.0,1928.0,,http://www.redfin.com/CA/San-Francisco/1330-Kirkham-St-94122/home/2036363,37.760152000000005,-122.475319
103,Single Family Residential,474 Melrose Ave,San Francisco,CA,94127,1395000,3.0,2.0,1418.0,2901.0,1946.0,,http://www.redfin.com/CA/San-Francisco/474-Melrose-Ave-94127/home/687640,37.734031,-122.45236000000001
104,Condo/Co-op,270 Valencia St #502,San Francisco,CA,94103,795000,1.0,1.0,601.0,,2005.0,749.0,http://www.redfin.com/CA/San-Francisco/270-Valencia-St-94103/unit-502/home/11743574,37.7685208,-122.42259340000001
105,Multi-Family (2-4 Unit),219-223 Fillmore St,San Francisco,CA,94117,1595000,6.0,,3066.0,1437.0,1900.0,,http://www.redfin.com/CA/San-Francisco/219-Fillmore-St-94117/home/1979329,37.771466700000005,-122.43054509999999
106,Single Family Residential,1744 Revere Ave,San Francisco,CA,94124,799000,4.0,2.0,1140.0,2495.0,1907.0,,http://www.redfin.com/CA/San-Francisco/1744-Revere-Ave-94124/home/2032039,37.733245700000005,-122.3925021
107,Condo/Co-op,451 Kansas St #373,San Francisco,CA,94107,899000,1.0,1.0,658.0,,2007.0,513.0,http://www.redfin.com/CA/San-Francisco/451-Kansas-St-94107/unit-373/home/23424328,37.764113,-122.4029865
108,Condo/Co-op,1925 Gough St #41,San Francisco,CA,94109,4950000,3.0,3.5,4000.0,,1908.0,2467.0,http://www.redfin.com/CA/San-Francisco/1925-Gough-St-94109/unit-041/home/12400277,37.7915055,-122.4261534
109,Multi-Family (2-4 Unit),20 Oakwood St,San Francisco,CA,94110,2195000,4.0,,3160.0,1929.0,1926.0,,http://www.redfin.com/CA/San-Francisco/20-Oakwood-St-94110/home/1003958,37.7610672,-122.4252679
110,Multi-Family (2-4 Unit),2914-2916 Franklin St,San Francisco,CA,94123,1998000,4.0,,3528.0,2188.0,1929.0,,http://www.redfin.com/CA/San-Francisco/2914-Franklin-St-94123/home/561870,37.8014696,-122.4259813
111,Single Family Residential,268 Mallorca Way,San Francisco,CA,94123,6500000,6.0,5.5,5005.0,2200.0,1926.0,,http://www.redfin.com/CA/San-Francisco/268-Mallorca-Way-94123/home/1304705,37.8034795,-122.43907859999999
112,Multi-Family (2-4 Unit),46 Dearborn St,San Francisco,CA,94110,2085000,8.0,,4272.0,3092.0,1907.0,,http://www.redfin.com/CA/San-Francisco/46-Dearborn-St-94110/unit-52/home/1873836,37.7624152,-122.4232316
113,Condo/Co-op,1695 18th St #205,San Francisco,CA,94107,895000,1.0,1.0,1161.0,,1996.0,538.0,http://www.redfin.com/CA/San-Francisco/1695-18th-St-94107/unit-205/home/2004957,37.7620315,-122.39915259999998
114,Single Family Residential,1714 39th Ave,San Francisco,CA,94122,1395000,3.0,2.0,1268.0,2996.0,1941.0,,http://www.redfin.com/CA/San-Francisco/1714-39th-Ave-94122/home/1253718,37.754839399999994,-122.49781270000001
115,Condo/Co-op,708 Long Bridge St #1410,San Francisco,CA,94158,2295000,2.0,2.0,1383.0,,2016.0,1200.0,http://www.redfin.com/CA/San-Francisco/708-Long-Bridge-St-94158/unit-1410/home/109278639,37.7720304,-122.39357679999999
116,Single Family Residential,305 Moscow St,San Francisco,CA,94112,1295000,3.0,2.0,1665.0,2495.0,1946.0,,http://www.redfin.com/CA/San-Francisco/305-Moscow-St-94112/home/775709,37.722538,-122.426318
117,Condo/Co-op,4057 23rd St,San Francisco,CA,94114,1749000,2.0,3.0,1553.0,,1906.0,256.0,http://www.redfin.com/CA/San-Francisco/4057-23rd-St-94114/home/12353043,37.752779600000004,-122.433249
118,Condo/Co-op,766 Harrison St #201,San Francisco,CA,94107,469000,0.0,1.0,425.0,,2008.0,281.0,http://www.redfin.com/CA/San-Francisco/766-Harrison-St-94107/unit-201/home/40142658,37.7816504,-122.3991169
119,Condo/Co-op,2040 Franklin St #1409,San Francisco,CA,94109,1675000,2.0,2.0,1090.0,,1966.0,1012.0,http://www.redfin.com/CA/San-Francisco/2040-Franklin-St-94109/unit-1409/home/1089522,37.7935189,-122.4243158
