,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
188,Condo/Co-op,904 D St SE #8,Washington DC,DC,20003,419000,1.0,1.0,600.0,,1891.0,235.0,http://www.redfin.com/DC/Washington/904-D-St-SE-20003/unit-8/home/9905301,38.8842409,-76.99372209999999
189,Single Family Residential,700 Maury Ave,Oxon Hill,MD,20745,310000,4.0,3.0,1683.0,10853.0,1955.0,,http://www.redfin.com/MD/Oxon-Hill/700-Maury-Ave-20745/home/10762985,38.823311600000004,-76.99794449999999
190,Townhouse,625 Allison St NW,Washington DC,DC,20011,799000,3.0,1.5,1320.0,1700.0,1923.0,,http://www.redfin.com/DC/Washington/625-Allison-St-NW-20011/home/10058196,38.945407700000004,-77.0211259
191,Condo/Co-op,235 Emerson St NW #205,Washington DC,DC,20011,258000,2.0,1.0,900.0,,1929.0,725.0,http://www.redfin.com/DC/Washington/235-Emerson-St-NW-20011/unit-205/home/170065581,38.950273700000004,-77.0152888
192,Townhouse,1331 Randolph St NW,Washington DC,DC,20011,849999,6.0,3.5,2012.0,3105.0,1919.0,,http://www.redfin.com/DC/Washington/1331-Randolph-St-NW-20011/home/10025761,38.938997,-77.0313089
193,Townhouse,1710 Montello Ave NE,Washington DC,DC,20002,799000,4.0,3.5,1800.0,1523.0,1927.0,,http://www.redfin.com/DC/Washington/1710-Montello-Ave-NE-20002/home/10094665,38.9093564,-76.98582900000001
194,Townhouse,4212 14th St NW,Washington DC,DC,20011,849900,6.0,3.0,2177.0,1400.0,1927.0,,http://www.redfin.com/DC/Washington/4212-14th-St-NW-20011/home/10015949,38.94235379999999,-77.0330018
195,Condo/Co-op,2510 Virginia Ave NW Unit 212-N,Washington DC,DC,20037,750000,2.0,2.0,1325.0,,1968.0,1458.0,http://www.redfin.com/DC/Washington/2510-Virginia-Ave-NW-20037/unit-212-N/home/39602982,38.8987817,-77.0541995
196,Condo/Co-op,1244 Raum St NE #4,Washington DC,DC,20002,625000,3.0,2.5,1260.0,,1936.0,225.0,http://www.redfin.com/DC/Washington/1244-Raum-St-NE-20002/unit-4/home/144920667,38.908436,-76.98407399999999
197,Condo/Co-op,4130 4th St SE #3,Washington DC,DC,20032,160000,2.0,1.0,722.0,,1952.0,235.0,http://www.redfin.com/DC/Washington/4130-4th-St-SE-20032/unit-3/home/12529583,38.8295588,-77.00023979999999
198,Condo/Co-op,62 Q St NW #1,Washington DC,DC,20001,665000,2.0,2.0,1154.0,,1900.0,188.0,http://www.redfin.com/DC/Washington/62-Q-St-NW-20001/unit-1/home/11747040,38.9108636,-77.011391
199,Townhouse,836 Varnum St NW #302,Washington DC,DC,20011,620000,2.0,2.0,1020.0,,2020.0,164.0,http://www.redfin.com/DC/Washington/836-Varnum-St-NW-20011/unit-302/home/172646433,38.942679,-77.024635
200,Townhouse,1110 Staples St NE #1,Washington DC,DC,20002,649000,2.0,2.0,1214.0,,2016.0,237.0,http://www.redfin.com/DC/Washington/1110-Staples-St-NE-20002/unit-1/home/109287287,38.9010999,-76.9859988
201,Townhouse,278 M St SW #278,Washington DC,DC,20024,525000,2.0,1.0,1154.0,,1967.0,1143.0,http://www.redfin.com/DC/Washington/278-M-St-SW-20024/unit-278/home/9886840,38.8763228,-77.01592240000001
202,Townhouse,1235 Potomac St NW,Washington DC,DC,20007,1699000,4.0,3.5,1928.0,1088.0,1880.0,,http://www.redfin.com/DC/Washington/1235-Potomac-St-NW-20007/home/9925886,38.9063394,-77.06504720000001
203,Condo/Co-op,1390 Kenyon St NW #406,Washington DC,DC,20010,599000,2.0,2.0,991.0,,2007.0,758.0,http://www.redfin.com/DC/Washington/1390-Kenyon-St-NW-20010/unit-406/home/12530781,38.9297944,-77.03248149999999
204,Condo/Co-op,1615 Q St NW #307,Washington DC,DC,20009,479000,2.0,1.0,746.0,,1895.0,648.0,http://www.redfin.com/DC/Washington/1615-Q-St-NW-20009/unit-307/home/9866072,38.9112671,-77.03698
205,Condo/Co-op,4301 Military Rd NW #101,Washington DC,DC,20015,950000,2.0,2.0,1250.0,,2007.0,1050.0,http://www.redfin.com/DC/Washington/4301-Military-Rd-NW-20015/unit-101/home/12531065,38.961440100000004,-77.0841538
206,Townhouse,1734 17th St NW,Washington DC,DC,20009,1865000,5.0,3.5,2955.0,1075.0,1908.0,,http://www.redfin.com/DC/Washington/1734-17th-St-NW-20009/unit-100/home/9859611,38.913783,-77.0387089
207,Condo/Co-op,1718 P St NW #207,Washington DC,DC,20036,446000,1.0,1.0,765.0,,1968.0,763.0,http://www.redfin.com/DC/Washington/1718-P-St-NW-20036/unit-207/home/9862504,38.9095028,-77.03906409999999
208,Townhouse,407 Randolph St NW #1,Washington DC,DC,20011,775000,3.0,2.5,1798.0,,1919.0,292.0,http://www.redfin.com/DC/Washington/407-Randolph-St-NW-20011/unit-1/home/106108746,38.9391938,-77.01759670000001
209,Condo/Co-op,1011 M St NW #705,Washington DC,DC,20001,499900,1.0,1.0,520.0,,2017.0,367.0,http://www.redfin.com/DC/Washington/1011-M-St-NW-20001/unit-705/home/113723745,38.905777799999996,-77.02607640000001
210,Condo/Co-op,1441 Rhode Island Ave NW #206,Washington DC,DC,20005,550000,1.0,1.0,680.0,,2003.0,446.0,http://www.redfin.com/DC/Washington/1441-Rhode-Island-Ave-NW-20005/unit-206/home/21647953,38.9086412,-77.0337767
211,Single Family Residential,3803 52nd St NW,Washington DC,DC,20016,2795000,7.0,4.5,6000.0,13849.0,1997.0,,http://www.redfin.com/DC/Washington/3803-52nd-St-NW-20016/home/9944801,38.9389785,-77.1025352
212,Condo/Co-op,715 6th St NW #802,Washington DC,DC,20001,850000,3.0,2.0,1380.0,,2005.0,766.0,http://www.redfin.com/DC/Washington/715-6th-St-NW-20001/unit-802/home/10193608,38.898816700000005,-77.0195917
213,Townhouse,945 O St NW,Washington DC,DC,20001,1850000,4.0,4.5,3540.0,2000.0,1872.0,,http://www.redfin.com/DC/Washington/945-O-St-NW-20001/home/9877664,38.908789399999996,-77.02580440000001
214,Townhouse,1119 Clifton St NW,Washington DC,DC,20009,1239000,4.0,3.5,2703.0,3080.0,1910.0,,http://www.redfin.com/DC/Washington/1119-Clifton-St-NW-20009/home/10030993,38.9226118,-77.0278891
215,Condo/Co-op,810 O St NW #202,Washington DC,DC,20001,1499900,2.0,2.5,1850.0,,2019.0,1404.0,http://www.redfin.com/DC/Washington/810-O-St-NW-20001/unit-202/home/164728305,38.9083318,-77.02361140000001
216,Condo/Co-op,810 O St NW #207,Washington DC,DC,20001,749900,2.0,2.0,1009.0,,2019.0,763.0,http://www.redfin.com/DC/Washington/810-O-St-NW-20001/unit-207/home/172644273,38.9083318,-77.02361140000001
217,Townhouse,1417 Maryland Ave NE,Washington DC,DC,20002,678810,2.0,1.0,990.0,840.0,1916.0,,http://www.redfin.com/DC/Washington/1417-Maryland-Ave-NE-20002/home/10177664,38.899254,-76.98474
218,Townhouse,1325 Ingraham St NW,Washington DC,DC,20011,750000,4.0,2.0,2542.0,5017.0,1927.0,,http://www.redfin.com/DC/Washington/1325-Ingraham-St-NW-20011/home/10024636,38.9543152,-77.03069640000001
219,Townhouse,2518 Sayles Pl SE #6,Washington DC,DC,20020,389900,2.0,2.0,1153.0,,2013.0,176.0,http://www.redfin.com/DC/Washington/2518-Sayles-Pl-SE-20020/unit-6/home/55335185,38.8597841,-76.992476
220,Condo/Co-op,810 O St NW #203,Washington DC,DC,20001,674900,2.0,2.0,982.0,,2019.0,745.0,http://www.redfin.com/DC/Washington/810-O-St-NW-20001/unit-203/home/172643944,38.9083318,-77.02361140000001
221,Townhouse,3518 10th St NW Unit B,Washington DC,DC,20010,1025000,3.0,3.5,1910.0,,1909.0,321.0,http://www.redfin.com/DC/Washington/3518-10th-St-NW-20010/unit-B/home/10345284,38.9335623,-77.0276578
222,Condo/Co-op,2633 Adams Mill Rd NW #104,Washington DC,DC,20009,399000,1.0,1.0,770.0,,1910.0,327.0,http://www.redfin.com/DC/Washington/2633-Adams-Mill-Rd-NW-20009/unit-104/home/21647675,38.924090500000005,-77.04425400000001
223,Townhouse,4455 Q St NW,Washington DC,DC,20007,895000,4.0,3.0,2264.0,1742.0,1927.0,,http://www.redfin.com/DC/Washington/4455-Q-St-NW-20007/home/9938181,38.910897999999996,-77.0836858
224,Single Family Residential,2700 Foxhall Rd NW,Washington DC,DC,20007,4800000,5.0,7.0,7000.0,17116.0,1952.0,,http://www.redfin.com/DC/Washington/2700-Foxhall-Rd-NW-20007/home/10348891,38.925300299999996,-77.0901941
225,Townhouse,1817 Ontario Pl NW,Washington DC,DC,20009,1150000,4.0,2.5,2251.0,1268.0,1910.0,,http://www.redfin.com/DC/Washington/1817-Ontario-Pl-NW-20009/home/10006830,38.9252929,-77.0430015
226,Townhouse,708 Fords Landing Way,Alexandria,VA,22314,1995000,4.0,4.0,3192.0,1589.0,1998.0,287.0,http://www.redfin.com/VA/Alexandria/708-Fords-Landing-Way-22314/home/11873104,38.7967365,-77.0404011
227,Condo/Co-op,3401-3420 38th St NW #702,Washington DC,DC,20016,330000,1.0,1.0,656.0,,1989.0,323.0,http://www.redfin.com/DC/Washington/3401-38th-St-NW-20016/unit-702/home/9966741,38.9354604,-77.07415999999999
228,Condo/Co-op,2125 14th St NW #615,Washington DC,DC,20009,499000,1.0,1.0,779.0,,2007.0,492.0,http://www.redfin.com/DC/Washington/2125-14th-St-NW-20009/unit-615/home/12533857,38.9183744,-77.0317637
229,Condo/Co-op,1812 N Capitol NW #102,Washington DC,DC,20002,649990,3.0,2.0,1356.0,,1895.0,318.0,http://www.redfin.com/DC/Washington/1812-N-Capitol-St-NW-20002/unit-102/home/105525799,38.9145834,-77.00945959999999
230,Townhouse,1934 2nd St NE,Washington DC,DC,20002,875000,4.0,3.5,1800.0,1044.0,1913.0,,http://www.redfin.com/DC/Washington/1934-2nd-St-NE-20002/home/10073426,38.9166939,-77.0037374
231,Single Family Residential,3812 Livingston St NW,Washington DC,DC,20015,1550000,4.0,4.5,3102.0,7500.0,1922.0,,http://www.redfin.com/DC/Washington/3812-Livingston-St-NW-20015/home/9970327,38.962793700000006,-77.0758058
232,Single Family Residential,3001 Foxhall Rd NW,Washington DC,DC,20016,2495000,5.0,3.5,4210.0,11550.0,1935.0,,http://www.redfin.com/DC/Washington/3001-Foxhall-Rd-NW-20016/home/9956158,38.9291018,-77.0904638
233,Townhouse,167 U St NE,Washington DC,DC,20002,849000,3.0,3.5,1642.0,1314.0,1913.0,,http://www.redfin.com/DC/Washington/167-U-St-NE-20002/home/10073415,38.916799700000006,-77.0041424
234,Condo/Co-op,215 I St NE #104,Washington DC,DC,20002,1100000,2.0,2.5,1800.0,,1874.0,924.0,http://www.redfin.com/DC/Washington/215-I-St-NE-20002/unit-104/home/21645190,38.9011828,-77.00334140000001
235,Townhouse,1824 Bruce Pl SE,Washington DC,DC,20020,449900,4.0,3.0,1760.0,1790.0,2006.0,47.0,http://www.redfin.com/DC/Washington/1824-Bruce-Pl-SE-20020/home/11745606,38.850726,-76.97881600000001
236,Condo/Co-op,1140 23rd St NW #404,Washington DC,DC,20037,674900,2.0,2.0,991.0,,1981.0,914.0,http://www.redfin.com/DC/Washington/1140-23rd-St-NW-20037/unit-404/home/9048128,38.9043473,-77.0502824
237,Townhouse,1373 NE Downing St NE,Washington DC,DC,20018,552000,3.0,2.5,1056.0,1363.0,1942.0,,http://www.redfin.com/DC/Washington/1373-Downing-St-NE-20018/home/10094030,38.92104129999999,-76.9846814
238,Condo/Co-op,1661 Park Rd NW #303,Washington DC,DC,20010,329000,1.0,1.0,532.0,,1925.0,363.0,http://www.redfin.com/DC/Washington/1661-Park-Rd-NW-20010/unit-303/home/10009558,38.9323441,-77.0378298
239,Condo/Co-op,2500 Q St NW #136,Washington DC,DC,20007,369000,1.0,1.0,1014.0,,1942.0,903.0,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-136/home/9929045,38.9104655,-77.0524133
