,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
256,Single Family Residential,14800 Encendido,San Diego,CA,92127,3995000,5,4.5,6825,58806.0,2015,495.0,http://www.redfin.com/CA/San-Diego/14800-Encendido-92127/home/22760266,32.9965233,-117.1617226
257,Condo/Co-op,1551 4Th Ave #504,San Diego,CA,92101,290000,0,1.0,523,15034.0,2007,601.0,http://www.redfin.com/CA/San-Diego/1551-Fourth-Ave-92101/unit-504/home/17202067,32.7216553,-117.16082379999999
258,Single Family Residential,,San Diego,CA,92126,669000,3,2.5,1417,39785.0,1999,113.0,http://www.redfin.com/CA/San-Diego/Undisclosed-address-92126/home/4794666,32.922096,-117.124316
259,Single Family Residential,750 York Ct,San Diego,CA,92109,1220000,2,2.0,1213,1308.0,1980,,http://www.redfin.com/CA/San-Diego/750-York-Ct-92109/home/5176689,32.7893683,-117.2537527
260,Condo/Co-op,11787 Caminito Corriente,San Diego,CA,92128,739000,3,2.0,1971,,1989,410.0,http://www.redfin.com/CA/San-Diego/11787-Caminito-Corriente-92128/home/4632990,32.9970747,-117.0741822
261,Condo/Co-op,500 W Harbor Dr #140,San Diego,CA,92101,1050000,2,2.5,1574,,1994,947.0,http://www.redfin.com/CA/San-Diego/500-W-Harbor-Dr-92101/unit-140/home/6458683,32.7110037,-117.16634429999999
262,Condo/Co-op,3961 Hortensia St Unit H2,San Diego,CA,92110,449900,2,2.0,830,11726.0,1987,375.0,http://www.redfin.com/CA/San-Diego/3961-Hortensia-St-92110/unit-H2/home/5283141,32.7492185,-117.19041259999999
263,Single Family Residential,7627 CULLEN St,San Diego,CA,92111,969000,4,3.0,2436,,1975,,http://www.redfin.com/CA/San-Diego/7627-Cullen-St-92111/home/5207373,32.8033644,-117.15749509999999
264,Single Family Residential,4190 SERI St,San Diego,CA,92117,798000,3,2.0,1216,,1961,,http://www.redfin.com/CA/San-Diego/4190-Seri-St-92117/home/4958887,32.8232875,-117.20213229999999
265,Condo/Co-op,500 W Harbor Dr Ph 1314,San Diego,CA,92101,999000,2,2.0,1165,,1994,891.0,http://www.redfin.com/CA/San-Diego/500-W-Harbor-Dr-92101/unit-1314/home/6489716,32.7110037,-117.16634429999999
266,Single Family Residential,10733 Portobelo Dr,San Diego,CA,92124,678800,3,2.5,1741,3924.0,1980,330.0,http://www.redfin.com/CA/San-Diego/10733-Portobelo-Dr-92124/home/6409846,32.8393137,-117.09460049999998
