,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
115,Single Family Residential,4928 Whispering Spring Ave,Las Vegas,NV,89131,239900,2.0,2.0,990.0,4792.0,2002.0,80.0,http://www.redfin.com/NV/Las-Vegas/4928-Whispering-Spring-Ave-89131/home/28967925,36.299925099999996,-115.20973470000001
116,Multi-Family (2-4 Unit),1004 Jones Blvd,Las Vegas,NV,89108,348000,,,2808.0,7405.0,1963.0,,http://www.redfin.com/NV/Las-Vegas/1004-N-Jones-Blvd-89108/home/29187276,36.1820028,-115.2234896
117,Single Family Residential,6418 Wild Blue Ct,Las Vegas,NV,89135,775000,4.0,4.5,3126.0,6970.0,2018.0,82.0,http://www.redfin.com/NV/Las-Vegas/6418-Wild-Blue-Ct-89135/home/147875473,36.07191470000001,-115.3161414
118,Single Family Residential,3018 Binaggio Ct,Las Vegas,NV,89141,310000,3.0,2.5,1659.0,3485.0,2004.0,62.0,http://www.redfin.com/NV/Las-Vegas/3018-Binaggio-Ct-89141/home/28993303,35.9891196,-115.1817136
119,Single Family Residential,10085 Chestnut Wood Ave,Las Vegas,NV,89148,399999,4.0,3.0,2870.0,5227.0,2007.0,65.0,http://www.redfin.com/NV/Las-Vegas/10085-Chestnut-Wood-Ave-89148/home/29320760,36.0834542,-115.3129973
120,Condo/Co-op,1512 Blackcombe St #203,Las Vegas,NV,89128,215000,2.0,2.0,1204.0,,1996.0,186.0,http://www.redfin.com/NV/Las-Vegas/1512-Blackcombe-St-89128/unit-203/home/29206726,36.1880436,-115.26372579999999
121,Single Family Residential,10644 San Sicily St,Las Vegas,NV,89141,740000,5.0,4.5,4387.0,11326.0,2004.0,135.0,http://www.redfin.com/NV/Las-Vegas/10644-San-Sicily-St-89141/home/29000130,35.9959281,-115.21075359999999
122,Single Family Residential,7644 Bokhara St,Las Vegas,NV,89149,225000,3.0,2.5,1298.0,1742.0,2008.0,66.0,http://www.redfin.com/NV/Las-Vegas/7644-N-Bokhara-St-89149/home/29060341,36.3005098,-115.2892916
123,Single Family Residential,10026 Fort Pike St,Las Vegas,NV,89178,365000,5.0,3.0,2870.0,4792.0,2008.0,54.0,http://www.redfin.com/NV/Las-Vegas/10026-S-Fort-Pike-St-89178/home/29293779,36.0065174,-115.29118999999999
124,Single Family Residential,6150 Glenborough St,Las Vegas,NV,89115,285000,4.0,3.0,2070.0,4792.0,2006.0,55.0,http://www.redfin.com/NV/Las-Vegas/6150-Glenborough-St-89115/home/29178270,36.27257410000001,-115.07905670000001
125,Single Family Residential,,Las Vegas,NV,89123,425000,3.0,2.0,1821.0,20909.0,1972.0,,http://www.redfin.com/NV/Las-Vegas/Undisclosed-address-89123/home/29614343,36.0431619,-115.1209388
126,Single Family Residential,9947 Vermillion Cliffs Ave,Las Vegas,NV,89147,359900,3.0,2.0,1461.0,6970.0,1999.0,,http://www.redfin.com/NV/Las-Vegas/9947-Vermillion-Cliffs-Ave-89147/home/29555349,36.1217974,-115.309386
127,Single Family Residential,5310 Aurora Beam Ave,Las Vegas,NV,89122,227000,3.0,2.5,1319.0,1742.0,2007.0,46.0,http://www.redfin.com/NV/Las-Vegas/5310-Aurora-Beam-Ave-89122/home/29282875,36.090748299999994,-115.05695530000001
128,Condo/Co-op,4575 Dean Martin Dr #307,Las Vegas,NV,89103,649000,2.0,2.5,2494.0,,2005.0,1655.0,http://www.redfin.com/NV/Las-Vegas/4575-Dean-Martin-Dr-89103/unit-307/home/29793635,36.1067411,-115.18214590000001
129,Single Family Residential,7690 Aspen Color St,Las Vegas,NV,89139,305000,3.0,2.25,1494.0,3049.0,2003.0,112.0,http://www.redfin.com/NV/Las-Vegas/7690-Aspen-Color-St-89139/home/28980157,36.049834600000004,-115.2168206
130,Vacant Land,8175 Arville St #325,Las Vegas,NV,89139,195000,,,,2614.0,,395.0,http://www.redfin.com/NV/Las-Vegas/8175-Arville-St-89139/unit-325/home/105464067,36.0408755,-115.19959180000001
131,Townhouse,10429 Pacific Sageview Ln,Las Vegas,NV,89144,349900,2.0,2.0,1474.0,4356.0,1998.0,195.0,http://www.redfin.com/NV/Las-Vegas/10429-Pacific-Sageview-Ln-89144/home/29110398,36.191323,-115.323311
132,Single Family Residential,2629 Cottonwillow St,Las Vegas,NV,89135,299999,3.0,2.5,1178.0,3485.0,2001.0,,http://www.redfin.com/NV/Las-Vegas/2629-Cottonwillow-St-89135/home/29587078,36.1433323,-115.32739579999999
133,Single Family Residential,9328 White Waterfall Ave,Las Vegas,NV,89149,499900,3.0,2.5,2754.0,9583.0,2006.0,93.0,http://www.redfin.com/NV/Las-Vegas/9328-White-Waterfall-Ave-89149/home/29273967,36.294618299999996,-115.2999409
