,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
130,Single Family Residential,802 Lawrence St,Old Hickory,TN,37138,265000.0,3.0,1.5,1180.0,5227.0,1927.0,,http://www.redfin.com/TN/Old-Hickory/802-Lawrence-St-37138/home/108112816,36.2626553,-86.64714029999999
131,Single Family Residential,212 Sterling Oaks Pl,Brentwood,TN,37027,489900.0,4.0,2.5,3543.0,6969.0,2000.0,50.0,http://www.redfin.com/TN/Brentwood/212-Sterling-Oaks-Pl-37027/home/68854624,36.0353948,-86.74751450000001
132,Single Family Residential,4469 Frost St,Nashville,TN,37214,279900.0,3.0,2.5,1487.0,8712.0,2004.0,23.0,http://www.redfin.com/TN/Nashville/4469-Frost-St-37214/home/68842717,36.237524,-86.6947282
133,Single Family Residential,555 Church St #2100,Nashville,TN,37219,839900.0,2.0,2.5,1451.0,871.0,1998.0,680.0,http://www.redfin.com/TN/Nashville/555-Church-St-37219/unit-2100/home/60644695,36.162581200000005,-86.78117459999999
134,Single Family Residential,405 Amber Ct,Nashville,TN,37221,374900.0,3.0,2.0,2134.0,12196.0,1995.0,10.0,http://www.redfin.com/TN/Nashville/405-Amber-Ct-37221/home/107987949,36.0558779,-86.9521247
135,Single Family Residential,700 Boscobel St,Nashville,TN,37206,665000.0,3.0,2.0,2340.0,8712.0,1899.0,,http://www.redfin.com/TN/Nashville/700-Boscobel-St-37206/home/108033978,36.170224499999996,-86.7582311
136,Single Family Residential,913B Delmas Ave,Nashville,TN,37216,479900.0,4.0,3.5,2310.0,11325.0,2020.0,,http://www.redfin.com/TN/Nashville/913-Delmas-Ave-37216/home/108112942,36.201163,-86.74604599999999
137,Single Family Residential,9448 Little East Fork Rd,Franklin,TN,37064,925000.0,4.0,4.0,3600.0,317988.0,2020.0,,http://www.redfin.com/TN/Franklin/9448-E-Little-Fork-Rd-37064/home/172652808,36.002308299999996,-87.0248811
138,Single Family Residential,2529 Slaydon Dr,Nashville,TN,37207,289000.0,3.0,2.0,1144.0,9583.0,1995.0,,http://www.redfin.com/TN/Nashville/2529-Slaydon-Dr-37207/home/107998221,36.21092410000001,-86.7521859
139,Condo/Co-op,1122 Litton Ave #303,Nashville,TN,37216,235000.0,1.0,1.0,806.0,871.0,2017.0,163.0,http://www.redfin.com/TN/Nashville/1122-Litton-Ave-37216/unit-303/home/112483492,36.2020359,-86.7372762
140,Single Family Residential,1107 Jackson St,Nashville,TN,37208,460900.0,3.0,2.5,1577.0,2613.0,2007.0,,http://www.redfin.com/TN/Nashville/1107-Jackson-St-37208/home/108088541,36.169444,-86.796008
