SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2342 N 48th St,Milwaukee,WI,53210,95900,4,1.0,Milwaukee,1938,5227,1920,1,49,,Active,,,http://www.redfin.com/WI/Milwaukee/2342-N-48th-St-53210/home/57754101,METROMLS,1702506,N,Y,43.061583,-87.9734299
MLS Listing,,Single Family Residential,12410 N Lake Shore Dr,Mequon,WI,53092,569000,3,2.0,Mequon,1638,58370,1956,1,347,,Active,,,http://www.redfin.com/WI/Mequon/12410-N-Lake-Shore-Dr-53092/home/67384147,METROMLS,1702504,N,Y,43.2437365,-87.9130432
MLS Listing,,Single Family Residential,W5725 Ridge Rd,Elkhorn,WI,53121,639900,3,3.0,1st Add Bubbling Springs,3000,16117,1978,1,213,,Active,,,http://www.redfin.com/WI/Elkhorn/W5725-Ridge-Rd-53121/home/89474043,METROMLS,1702503,N,Y,42.761924,-88.5849653
MLS Listing,,Vacant Land,Lt2 County Highway Zz,Eagle,WI,53119,184900,,,Eagle,,516186,,1,,,Active,,,http://www.redfin.com/WI/Eagle/Lt2-County-Highway-ZZ-53119/home/146387132,METROMLS,1702499,N,Y,42.916016,-88.520605
MLS Listing,,Single Family Residential,910 Freeman St,Genoa City,WI,53128,109900,2,1.0,Miller Add. Of Genoa City,880,8712,1952,1,125,,Active,,,http://www.redfin.com/WI/Genoa-City/910-Freeman-St-53128/home/89491348,METROMLS,1702496,N,Y,42.5080463,-88.3297195
MLS Listing,,Single Family Residential,2360 Woodberry Ct,Brookfield,WI,53045,829900,5,4.5,Woodmoor,5202,19166,1986,1,160,,Active,,,http://www.redfin.com/WI/Brookfield/2360-Woodberry-Ct-53045/home/103732239,METROMLS,1702495,N,Y,43.0624032,-88.142082
MLS Listing,,Single Family Residential,2048 Grange Ave,Racine,WI,53403,129900,4,1.0,Racine,1717,4791,1926,1,76,,Active,,,http://www.redfin.com/WI/Racine/2048-Grange-Ave-53403/home/89778543,METROMLS,1702493,N,Y,42.7048531,-87.8114393
MLS Listing,,Single Family Residential,6432 Wembly Ln,Mount Pleasant,WI,53406,375000,3,2.0,Jamestown,1850,13068,2002,1,203,,Active,,,http://www.redfin.com/WI/Mt-Pleasant/6432-Wembly-Ln-53406/home/89750749,METROMLS,1702494,N,Y,42.7531355,-87.8631659
MLS Listing,,Single Family Residential,1528 S 81st St,West Allis,WI,53214,165500,3,2.0,West Allis,1216,5227,1912,1,136,,Active,,,http://www.redfin.com/WI/West-Allis/1528-S-81st-St-53214/home/57991763,METROMLS,1702490,N,Y,43.0142499,-88.0127266
MLS Listing,,Single Family Residential,1619 State St,Delavan,WI,53115,395000,4,2.0,Assembly Park,1800,3484,1931,1,219,,Active,,,http://www.redfin.com/WI/Delavan/1619-State-St-53115/home/57843498,METROMLS,1702492,N,Y,42.616812,-88.608432
