SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2721 Clermont Pl,Oklahoma City,OK,73116,265000,3,2.0,Oklahoma City,1699,8999,1950,1,156,,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/OK/Oklahoma-City/2721-Clermont-Pl-73116/home/72038492,MLSOK,922733,N,Y,35.5445593,-97.5606344
MLS Listing,,Single Family Residential,3309 Buckingham Pl,Yukon,OK,73099,169500,3,2.0,Yukon,1592,7562,2002,1,106,10,Active,,,http://www.redfin.com/OK/Yukon/3309-Buckingham-Pl-73099/home/71631408,MLSOK,922052,N,Y,35.503114,-97.7110579
MLS Listing,,Single Family Residential,3309 NW 159th Ter,Edmond,OK,73013,236990,3,2.0,Edmond,1550,,2020,1,153,21,Active,,,http://www.redfin.com/OK/Edmond/3309-NW-159th-Ter-73013/home/168782811,MLSOK,922904,N,Y,35.633246,-97.577214
MLS Listing,,Condo/Co-op,8005 NW 7th Pl #309,Oklahoma City,OK,73127,68500,2,1.5,Oklahoma City,1063,,1983,1,64,286,Active,,,http://www.redfin.com/OK/Oklahoma-City/8005-NW-7th-Pl-73127/unit-309/home/71694781,MLSOK,921415,N,Y,35.4757466,-97.6565239
MLS Listing,,Single Family Residential,3313 NW 159th Ter,Edmond,OK,73013,249990,4,2.0,Edmond,1650,,2020,1,152,21,Active,,,http://www.redfin.com/OK/Edmond/3313-NW-159th-Ter-73013/home/168782812,MLSOK,922902,N,Y,35.633242,-97.577383
MLS Listing,,Single Family Residential,2108 SW 71st St,Oklahoma City,OK,73159,159900,3,1.5,Oklahoma City,1309,8751,1960,1,122,,Active,,,http://www.redfin.com/OK/Oklahoma-City/2108-SW-71st-St-73159/home/78509885,MLSOK,922841,N,Y,35.3946569,-97.5486103
MLS Listing,,Single Family Residential,3317 NW 159th Ter,Edmond,OK,73013,259690,3,2.0,Edmond,1750,,2020,1,148,21,Active,,,http://www.redfin.com/OK/Edmond/3317-NW-159th-Ter-73013/home/168782813,MLSOK,922901,N,Y,35.63324,-97.57755
MLS Listing,,Single Family Residential,17900 Timberline Ct,Moore,OK,73071,537715,5,3.5,Moore,3191,225641,2020,1,169,29,Active,,,http://www.redfin.com/OK/Norman/17900-Timberline-Ct-73071/home/146087793,MLSOK,907167,N,Y,35.290983,-97.394797
MLS Listing,,Single Family Residential,1908 NW 11th St,Oklahoma City,OK,73106,239999,3,2.0,Oklahoma City,1292,7000,1921,1,186,,Active,,,http://www.redfin.com/OK/Oklahoma-City/1908-NW-11th-St-73106/home/78550393,MLSOK,922164,N,Y,35.4805019,-97.543807
MLS Listing,,Single Family Residential,8816 NW 123rd St,Oklahoma City,OK,73142,329840,4,3.0,Oklahoma City,2300,,2020,1,143,30,Active,,,http://www.redfin.com/OK/Oklahoma-City/8816-NW-123rd-St-73142/home/172660497,MLSOK,922900,N,Y,35.5951541,-97.6340158
